customer_id,last_order_date,frequency,monetary,recency,r_score,f_score,m_score,rfm_combined,rfm_segment,kmeans_cluster
CUST-00295,2026-01-29 08:55:08,2,1624.55,152,3,1,2,312,Hibernating / Lost,1
CUST-00296,2026-04-24 14:39:21,6,5318.54,67,4,4,5,445,VIP Champions,2
CUST-00297,2026-06-29 20:00:58,5,3748.21,1,5,4,4,544,VIP Champions,2
CUST-00298,2025-08-02 17:41:32,3,612.0799999999999,332,2,2,1,221,Hibernating / Lost,1
CUST-00299,2026-02-22 17:29:00,3,2236.82,128,3,2,3,323,Hibernating / Lost,1
CUST-00300,2026-02-08 21:50:20,3,2317.23,142,3,2,3,323,Hibernating / Lost,1
CUST-00301,2026-06-11 11:45:20,3,1636.96,19,5,2,2,522,New / Recent Customers,1
CUST-00302,2026-05-16 02:05:28,5,3651.13,45,5,4,4,544,VIP Champions,2
CUST-00303,2026-05-31 13:31:36,5,2126.86,30,5,4,2,542,Loyal Customers,2
CUST-00304,2026-02-20 21:48:19,8,9004.42,130,3,5,5,355,Loyal Customers,0
CUST-00305,2026-06-08 14:31:57,5,2443.0,22,5,4,3,543,Loyal Customers,2
CUST-00306,2025-12-02 01:22:12,3,4754.75,210,3,2,5,325,Hibernating / Lost,2
CUST-00307,2026-06-16 15:32:38,3,1456.52,14,5,2,2,522,New / Recent Customers,1
CUST-00308,2025-08-25 12:08:15,3,970.4100000000001,309,2,2,1,221,Hibernating / Lost,1
CUST-00309,2026-03-30 18:36:09,5,2456.79,92,4,4,3,443,Loyal Customers,2
CUST-00310,2026-06-02 11:05:39,3,3740.71,28,5,2,4,524,New / Recent Customers,1
CUST-00311,2025-10-18 02:17:22,7,3634.5099999999998,255,2,5,4,254,At-Risk High Value,2
CUST-00312,2026-04-24 08:08:03,2,1313.87,67,4,1,2,412,New / Recent Customers,1
CUST-00313,2026-01-30 12:06:16,3,1967.3600000000001,151,3,2,2,322,Hibernating / Lost,1
CUST-00314,2026-05-05 18:12:47,7,4744.93,56,4,5,5,455,VIP Champions,2
CUST-00315,2025-08-22 02:19:55,2,513.0,312,2,1,1,211,Hibernating / Lost,1
CUST-00316,2026-01-14 09:41:36,5,3413.7,167,3,4,4,344,Loyal Customers,2
CUST-00317,2026-06-03 12:33:53,4,8440.46,27,5,3,5,535,Loyal Customers,0
CUST-00318,2025-08-30 09:31:26,5,4044.2799999999997,304,2,4,4,244,At-Risk High Value,2
CUST-00319,2025-10-31 09:23:49,2,924.65,242,2,1,1,211,Hibernating / Lost,1
CUST-00320,2025-12-20 23:50:04,7,4656.17,192,3,5,4,354,Loyal Customers,2
CUST-00321,2026-02-20 15:27:42,2,851.54,130,3,1,1,311,Hibernating / Lost,1
CUST-00322,2026-05-20 11:12:53,7,4494.41,41,5,5,4,554,VIP Champions,2
CUST-00323,2026-02-23 17:35:55,5,3284.61,127,3,4,4,344,Loyal Customers,2
CUST-00324,2024-12-04 20:41:14,3,2210.23,573,1,2,3,123,Hibernating / Lost,3
CUST-00325,2026-03-05 16:19:40,5,2756.57,117,3,4,3,343,Loyal Customers,2
CUST-00327,2026-02-15 11:15:06,5,624.4,135,3,4,1,341,Loyal Customers,1
CUST-00328,2026-06-23 01:40:25,3,2412.3,7,5,2,3,523,New / Recent Customers,1
CUST-00329,2026-01-25 03:21:58,5,4526.6,156,3,4,4,344,Loyal Customers,2
CUST-00330,2026-05-21 17:18:39,1,2825.66,40,5,1,3,513,New / Recent Customers,1
CUST-00331,2025-10-22 04:26:51,3,4084.0299999999997,251,2,2,4,224,Hibernating / Lost,1
CUST-00332,2026-06-16 02:18:46,5,3864.0099999999998,14,5,4,4,544,VIP Champions,2
CUST-00333,2026-06-15 00:49:19,7,3192.14,15,5,5,4,554,VIP Champions,2
CUST-00334,2024-11-10 06:11:09,2,2469.31,597,1,1,3,113,Hibernating / Lost,3
CUST-00335,2025-12-11 06:54:35,5,2823.08,201,3,4,3,343,Loyal Customers,2
CUST-00336,2026-02-03 07:26:33,4,1947.34,147,3,3,2,332,Loyal Customers,1
CUST-00337,2026-02-28 23:00:41,2,1760.3600000000001,122,3,1,2,312,Hibernating / Lost,1
CUST-00338,2026-02-28 17:08:57,9,11649.47,122,3,5,5,355,Loyal Customers,0
CUST-00339,2026-05-04 21:50:38,3,1344.78,57,4,2,2,422,New / Recent Customers,1
CUST-00340,2024-02-09 10:49:19,1,2845.5,872,1,1,3,113,Hibernating / Lost,3
CUST-00341,2025-12-22 11:19:44,5,3476.08,190,3,4,4,344,Loyal Customers,2
CUST-00342,2025-12-16 04:17:40,4,2691.49,196,3,3,3,333,Loyal Customers,1
CUST-00343,2025-11-25 02:54:27,5,2123.17,217,2,4,2,242,At-Risk High Value,2
CUST-00344,2026-02-27 08:30:06,4,2989.08,123,3,3,3,333,Loyal Customers,2
CUST-00345,2025-12-06 01:22:02,4,2196.65,206,3,3,3,333,Loyal Customers,1
CUST-00346,2025-12-06 08:55:29,2,1632.48,206,3,1,2,312,Hibernating / Lost,1
CUST-00347,2026-06-13 19:16:28,3,829.3,17,5,2,1,521,New / Recent Customers,1
CUST-00348,2025-10-22 01:57:30,4,1400.4099999999999,251,2,3,2,232,At-Risk High Value,1
CUST-00349,2025-06-30 11:52:06,4,2254.65,365,1,3,3,133,At-Risk High Value,1
CUST-00350,2026-06-19 15:39:12,6,6116.5,11,5,4,5,545,VIP Champions,0
CUST-00351,2025-01-14 17:09:16,5,5548.83,532,1,4,5,145,At-Risk High Value,3
CUST-00352,2024-12-22 03:19:30,2,897.8299999999999,555,1,1,1,111,Hibernating / Lost,3
CUST-00353,2026-01-16 08:25:47,4,4260.75,165,3,3,4,334,Loyal Customers,2
CUST-00354,2026-06-26 18:00:08,3,5389.8,4,5,2,5,525,New / Recent Customers,2
CUST-00355,2025-11-05 20:15:19,5,2189.1,237,2,4,3,243,At-Risk High Value,2
CUST-00356,2026-05-09 09:12:53,5,3136.1699999999996,52,4,4,4,444,VIP Champions,2
CUST-00357,2026-04-09 19:44:30,11,9729.98,82,4,5,5,455,VIP Champions,0
CUST-00358,2026-04-03 21:03:55,7,2997.94,88,4,5,3,453,Loyal Customers,2
CUST-00359,2026-05-08 19:49:17,3,1445.81,53,4,2,2,422,New / Recent Customers,1
CUST-00360,2024-05-17 08:52:17,1,562.34,774,1,1,1,111,Hibernating / Lost,3
CUST-00361,2025-12-02 09:06:34,6,8354.64,210,3,4,5,345,Loyal Customers,0
CUST-00362,2026-06-19 07:17:33,6,3008.87,11,5,4,3,543,Loyal Customers,2
CUST-00363,2024-09-12 01:02:36,3,850.37,656,1,2,1,121,Hibernating / Lost,3
CUST-00364,2026-02-20 11:31:16,6,5512.02,130,3,4,5,345,Loyal Customers,2
CUST-00365,2025-04-29 03:46:57,3,2766.28,427,1,2,3,123,Hibernating / Lost,3
CUST-00366,2025-10-15 23:29:42,4,8870.7,258,2,3,5,235,At-Risk High Value,0
CUST-00367,2026-03-04 21:05:06,6,2237.44,118,3,4,3,343,Loyal Customers,2
CUST-00368,2025-12-28 01:26:41,4,1704.3600000000001,184,3,3,2,332,Loyal Customers,1
CUST-00369,2025-04-25 18:00:03,4,3743.17,431,1,3,4,134,At-Risk High Value,3
CUST-00370,2025-06-05 00:35:17,1,1976.66,390,1,1,2,112,Hibernating / Lost,3
CUST-00371,2026-06-20 22:19:05,5,2468.28,10,5,4,3,543,Loyal Customers,2
CUST-00372,2025-06-01 04:06:53,2,946.92,394,1,1,1,111,Hibernating / Lost,3
CUST-00373,2025-08-30 00:47:27,5,3653.3,304,2,4,4,244,At-Risk High Value,2
CUST-00374,2025-04-08 14:39:33,2,248.67000000000002,448,1,1,1,111,Hibernating / Lost,3
CUST-00375,2026-02-04 19:36:20,3,1320.72,146,3,2,2,322,Hibernating / Lost,1
CUST-00376,2026-01-19 04:38:42,2,1324.06,162,3,1,2,312,Hibernating / Lost,1
CUST-00377,2025-06-26 13:57:45,7,5797.2699999999995,369,1,5,5,155,At-Risk High Value,0
CUST-00378,2026-02-16 17:27:58,5,8663.75,134,3,4,5,345,Loyal Customers,0
CUST-00379,2026-03-10 16:00:14,3,1872.01,112,4,2,2,422,New / Recent Customers,1
CUST-00380,2025-08-21 14:31:45,5,3424.75,313,2,4,4,244,At-Risk High Value,2
CUST-00381,2025-12-04 09:48:02,3,3935.4700000000003,208,3,2,4,324,Hibernating / Lost,1
CUST-00382,2025-11-10 14:56:46,3,1238.61,232,2,2,2,222,Hibernating / Lost,1
CUST-00383,2026-04-17 00:24:35,5,3691.46,74,4,4,4,444,VIP Champions,2
CUST-00384,2026-06-10 16:21:50,3,2304.54,20,5,2,3,523,New / Recent Customers,1
CUST-00385,2025-06-20 00:47:33,3,1387.75,375,1,2,2,122,Hibernating / Lost,3
CUST-00386,2025-03-21 22:59:23,2,1848.22,466,1,1,2,112,Hibernating / Lost,3
CUST-00387,2026-03-30 13:56:27,4,3665.12,92,4,3,4,434,Loyal Customers,2
CUST-00388,2026-05-13 05:26:25,8,2671.95,48,5,5,3,553,Loyal Customers,2
CUST-00389,2025-04-30 23:40:14,3,6532.83,426,1,2,5,125,Hibernating / Lost,3
CUST-00390,2026-06-27 00:34:14,3,1711.16,3,5,2,2,522,New / Recent Customers,1
CUST-00391,2024-08-18 16:22:30,1,442.84,681,1,1,1,111,Hibernating / Lost,3
CUST-00392,2025-12-09 18:23:53,2,1140.37,203,3,1,1,311,Hibernating / Lost,1
CUST-00393,2025-12-16 04:31:23,1,633.78,196,3,1,1,311,Hibernating / Lost,1
CUST-00394,2025-11-08 05:20:34,3,1728.5,234,2,2,2,222,Hibernating / Lost,1
CUST-00395,2025-11-11 12:07:24,7,5212.2,231,2,5,5,255,At-Risk High Value,2
CUST-00396,2025-06-11 22:12:41,4,4595.76,384,1,3,4,134,At-Risk High Value,2
CUST-00397,2025-06-07 18:58:29,2,1993.7,388,1,1,2,112,Hibernating / Lost,3
CUST-00398,2025-10-08 16:53:55,4,2283.97,265,2,3,3,233,At-Risk High Value,1
CUST-00399,2026-01-31 02:54:10,5,5862.54,150,3,4,5,345,Loyal Customers,2
CUST-00400,2026-05-31 22:02:20,5,2551.75,30,5,4,3,543,Loyal Customers,2
CUST-00401,2026-04-09 19:19:52,5,9929.970000000001,82,4,4,5,445,VIP Champions,0
CUST-00402,2026-04-24 15:54:30,6,5991.97,67,4,4,5,445,VIP Champions,0
CUST-00403,2025-06-02 22:26:29,4,4212.55,393,1,3,4,134,At-Risk High Value,2
CUST-00404,2026-03-08 02:42:50,5,3062.89,114,4,4,3,443,Loyal Customers,2
CUST-00405,2024-06-07 12:54:06,1,42.55,753,1,1,1,111,Hibernating / Lost,3
CUST-00406,2026-03-15 10:08:27,8,8822.71,107,4,5,5,455,VIP Champions,0
CUST-00407,2024-11-30 03:44:21,6,5030.99,577,1,4,5,145,At-Risk High Value,3
CUST-00408,2024-06-25 02:46:05,3,1883.19,735,1,2,2,122,Hibernating / Lost,3
CUST-00409,2025-08-28 14:34:13,2,3132.9900000000002,306,2,1,4,214,Hibernating / Lost,1
CUST-00410,2026-01-04 14:31:54,4,1874.71,177,3,3,2,332,Loyal Customers,1
CUST-00411,2025-10-04 18:44:19,3,3431.2700000000004,269,2,2,4,224,Hibernating / Lost,1
CUST-00412,2025-02-20 00:42:21,6,3039.3,495,1,4,3,143,At-Risk High Value,3
CUST-00413,2026-05-22 01:25:21,3,1640.96,39,5,2,2,522,New / Recent Customers,1
CUST-00414,2025-11-19 07:49:25,5,1912.35,223,2,4,2,242,At-Risk High Value,2
CUST-00415,2025-04-27 21:30:01,2,250.11,429,1,1,1,111,Hibernating / Lost,3
CUST-00416,2025-12-21 12:31:55,4,2827.59,191,3,3,3,333,Loyal Customers,1
CUST-00417,2026-04-20 10:36:17,5,1442.33,71,4,4,2,442,Loyal Customers,2
CUST-00418,2024-08-16 18:48:01,1,367.56,683,1,1,1,111,Hibernating / Lost,3
CUST-00419,2025-11-12 07:42:36,3,2053.9,230,2,2,2,222,Hibernating / Lost,1
CUST-00420,2025-09-10 00:11:20,3,1678.87,293,2,2,2,222,Hibernating / Lost,1
CUST-00421,2026-03-18 10:44:30,6,5460.66,104,4,4,5,445,VIP Champions,2
CUST-00422,2026-04-12 01:37:25,5,2655.21,79,4,4,3,443,Loyal Customers,2
CUST-00423,2025-04-20 23:10:06,1,604.81,436,1,1,1,111,Hibernating / Lost,3
CUST-00424,2025-09-21 03:17:22,2,490.68,282,2,1,1,211,Hibernating / Lost,1
CUST-00425,2026-05-09 02:32:51,4,2737.58,52,4,3,3,433,Loyal Customers,2
CUST-00426,2025-12-17 12:25:35,7,5209.849999999999,195,3,5,5,355,Loyal Customers,2
CUST-00427,2025-06-19 08:07:58,2,501.54,376,1,1,1,111,Hibernating / Lost,3
CUST-00428,2025-12-30 09:06:52,4,1916.99,182,3,3,2,332,Loyal Customers,1
CUST-00429,2026-03-25 22:05:56,2,2279.7599999999998,97,4,1,3,413,New / Recent Customers,1
CUST-00430,2026-06-06 14:13:55,4,872.23,24,5,3,1,531,Loyal Customers,1
CUST-00431,2025-11-19 08:30:31,4,2471.98,223,2,3,3,233,At-Risk High Value,1
CUST-00432,2025-10-24 13:10:04,4,2816.24,249,2,3,3,233,At-Risk High Value,1
CUST-00433,2026-02-06 07:12:14,6,1995.96,144,3,4,2,342,Loyal Customers,2
CUST-00434,2025-07-26 15:53:44,2,246.09,339,2,1,1,211,Hibernating / Lost,1
CUST-00435,2026-04-09 23:51:16,4,880.56,82,4,3,1,431,Loyal Customers,1
CUST-00436,2026-04-16 21:57:10,5,3002.4900000000002,75,4,4,3,443,Loyal Customers,2
CUST-00437,2026-05-01 06:09:20,4,1716.84,60,4,3,2,432,Loyal Customers,1
CUST-00438,2026-05-19 11:20:16,4,2756.9300000000003,42,5,3,3,533,Loyal Customers,2
CUST-00439,2026-04-20 11:30:03,5,4003.56,71,4,4,4,444,VIP Champions,2
CUST-00440,2025-07-15 02:46:11,1,484.15,350,2,1,1,211,Hibernating / Lost,3
CUST-00441,2026-06-13 04:39:00,4,7062.34,17,5,3,5,535,Loyal Customers,0
CUST-00442,2026-04-06 19:21:32,3,1173.81,85,4,2,1,421,New / Recent Customers,1
CUST-00443,2025-04-11 04:50:06,4,8033.88,445,1,3,5,135,At-Risk High Value,0
CUST-00444,2026-04-01 23:48:37,5,4078.96,90,4,4,4,444,VIP Champions,2
CUST-00445,2026-06-03 13:54:22,8,5975.85,27,5,5,5,555,VIP Champions,0
CUST-00446,2026-01-28 13:25:01,5,2148.82,153,3,4,2,342,Loyal Customers,2
CUST-00447,2025-04-05 20:14:53,3,1517.5900000000001,451,1,2,2,122,Hibernating / Lost,3
CUST-00448,2026-03-21 17:57:11,3,2716.76,101,4,2,3,423,New / Recent Customers,1
CUST-00449,2025-01-12 17:22:53,3,1865.88,534,1,2,2,122,Hibernating / Lost,3
CUST-00450,2026-05-21 07:19:27,7,4650.0,40,5,5,4,554,VIP Champions,2
CUST-00451,2026-06-14 03:29:06,5,1801.95,16,5,4,2,542,Loyal Customers,2
CUST-00452,2026-06-19 19:53:34,6,2687.65,11,5,4,3,543,Loyal Customers,2
CUST-00453,2025-12-16 03:14:11,5,4846.93,196,3,4,5,345,Loyal Customers,2
CUST-00454,2025-04-23 10:17:03,3,1197.17,433,1,2,1,121,Hibernating / Lost,3
CUST-00455,2025-10-29 22:34:21,1,671.03,244,2,1,1,211,Hibernating / Lost,1
CUST-00456,2025-03-21 09:26:02,2,1304.09,466,1,1,2,112,Hibernating / Lost,3
CUST-00457,2026-06-19 07:23:28,6,8011.37,11,5,4,5,545,VIP Champions,0
CUST-00458,2026-01-27 10:18:59,4,1330.82,154,3,3,2,332,Loyal Customers,1
CUST-00459,2025-12-05 17:27:01,6,4363.71,207,3,4,4,344,Loyal Customers,2
CUST-00460,2025-09-08 20:01:29,7,5557.18,295,2,5,5,255,At-Risk High Value,0
CUST-00461,2026-06-18 08:14:29,6,3743.06,12,5,4,4,544,VIP Champions,2
CUST-00462,2025-10-30 03:39:11,4,1171.88,243,2,3,1,231,At-Risk High Value,1
CUST-00463,2025-11-28 09:21:47,3,861.96,214,2,2,1,221,Hibernating / Lost,1
CUST-00464,2026-04-14 05:10:48,2,3399.48,77,4,1,4,414,New / Recent Customers,1
CUST-00465,2026-03-13 16:04:36,5,4661.89,109,4,4,4,444,VIP Champions,2
CUST-00466,2024-10-18 22:04:10,3,2956.14,620,1,2,3,123,Hibernating / Lost,3
CUST-00467,2026-04-01 23:03:25,5,5430.62,90,4,4,5,445,VIP Champions,2
CUST-00468,2024-11-20 13:44:32,2,5763.86,587,1,1,5,115,Hibernating / Lost,3
CUST-00469,2025-05-14 16:26:56,3,1903.56,412,1,2,2,122,Hibernating / Lost,3
CUST-00470,2026-05-10 00:05:33,2,666.8299999999999,51,5,1,1,511,New / Recent Customers,1
CUST-00471,2024-01-18 10:00:36,1,1368.41,894,1,1,2,112,Hibernating / Lost,3
CUST-00472,2026-05-14 05:12:01,3,1446.46,47,5,2,2,522,New / Recent Customers,1
CUST-00473,2026-06-03 10:37:03,6,3744.13,27,5,4,4,544,VIP Champions,2
CUST-00474,2024-11-22 08:43:56,1,584.22,585,1,1,1,111,Hibernating / Lost,3
CUST-00475,2026-04-27 12:47:28,10,8558.07,64,4,5,5,455,VIP Champions,0
CUST-00476,2026-06-10 04:48:36,4,3058.71,20,5,3,3,533,Loyal Customers,2
CUST-00477,2025-06-23 13:45:22,2,561.8299999999999,372,1,1,1,111,Hibernating / Lost,3
CUST-00478,2025-12-25 18:20:24,3,2442.55,187,3,2,3,323,Hibernating / Lost,1
CUST-00479,2026-03-30 08:45:45,5,3780.42,92,4,4,4,444,VIP Champions,2
CUST-00480,2026-06-03 01:40:08,5,5387.47,27,5,4,5,545,VIP Champions,2
CUST-00481,2026-06-06 12:06:11,5,2261.16,24,5,4,3,543,Loyal Customers,2
CUST-00482,2025-08-27 10:19:30,2,2206.57,307,2,1,3,213,Hibernating / Lost,1
CUST-00483,2025-07-26 22:40:50,3,2865.85,339,2,2,3,223,Hibernating / Lost,1
CUST-00484,2025-04-19 23:11:53,4,5750.09,437,1,3,5,135,At-Risk High Value,2
CUST-00485,2025-05-21 11:28:44,2,1167.02,405,1,1,1,111,Hibernating / Lost,3
CUST-00486,2026-04-01 23:03:34,5,1367.08,90,4,4,2,442,Loyal Customers,2
CUST-00487,2026-04-26 03:58:21,4,2754.55,65,4,3,3,433,Loyal Customers,2
CUST-00488,2026-02-15 19:06:13,3,3482.2200000000003,135,3,2,4,324,Hibernating / Lost,1
CUST-00489,2026-01-05 22:02:29,5,5491.81,176,3,4,5,345,Loyal Customers,2
CUST-00490,2026-04-26 19:13:31,1,810.0,65,4,1,1,411,New / Recent Customers,1
CUST-00491,2025-09-03 16:54:04,6,5558.11,300,2,4,5,245,At-Risk High Value,2
CUST-00492,2025-12-26 12:39:10,5,4998.95,186,3,4,5,345,Loyal Customers,2
CUST-00493,2024-06-22 04:05:37,2,822.32,738,1,1,1,111,Hibernating / Lost,3
CUST-00494,2025-01-20 18:42:48,2,6021.139999999999,526,1,1,5,115,Hibernating / Lost,3
CUST-00495,2026-03-01 02:46:31,7,6833.0,121,3,5,5,355,Loyal Customers,0
CUST-00496,2026-02-07 04:41:39,4,2448.85,143,3,3,3,333,Loyal Customers,1
CUST-00497,2026-02-12 08:22:25,10,12630.76,138,3,5,5,355,Loyal Customers,0
CUST-00498,2026-04-21 09:12:21,3,3026.94,70,4,2,3,423,New / Recent Customers,1
CUST-00499,2026-02-02 11:08:42,2,740.6600000000001,148,3,1,1,311,Hibernating / Lost,1
CUST-00500,2026-05-28 14:59:34,5,1889.77,33,5,4,2,542,Loyal Customers,2
CUST-00501,2024-07-05 22:02:30,2,314.07000000000005,725,1,1,1,111,Hibernating / Lost,3
CUST-00502,2026-02-07 22:02:45,1,1281.5,143,3,1,2,312,Hibernating / Lost,1
CUST-00503,2024-09-17 00:26:28,2,2106.36,651,1,1,2,112,Hibernating / Lost,3
CUST-00504,2025-06-30 17:54:05,3,2963.31,365,1,2,3,123,Hibernating / Lost,1
CUST-00505,2026-05-07 14:41:05,3,5085.91,54,4,2,5,425,New / Recent Customers,2
CUST-00506,2026-03-25 04:32:51,3,7226.53,97,4,2,5,425,New / Recent Customers,2
CUST-00507,2026-01-28 10:01:48,7,7144.2300000000005,153,3,5,5,355,Loyal Customers,0
CUST-00508,2026-06-18 02:18:08,8,7341.88,12,5,5,5,555,VIP Champions,0
CUST-00509,2025-12-07 07:13:03,7,5220.12,205,3,5,5,355,Loyal Customers,2
CUST-00510,2026-02-20 16:51:55,2,1082.92,130,3,1,1,311,Hibernating / Lost,1
CUST-00511,2025-08-19 14:23:52,4,2447.29,315,2,3,3,233,At-Risk High Value,1
CUST-00512,2025-07-08 09:39:02,4,5557.39,357,1,3,5,135,At-Risk High Value,2
CUST-00513,2026-05-18 06:57:26,4,2485.23,43,5,3,3,533,Loyal Customers,1
CUST-00514,2026-03-23 17:47:38,5,2673.52,99,4,4,3,443,Loyal Customers,2
CUST-00515,2026-05-22 13:11:49,6,9874.42,39,5,4,5,545,VIP Champions,0
CUST-00516,2026-02-19 08:22:00,7,5403.93,131,3,5,5,355,Loyal Customers,0
CUST-00517,2026-04-20 23:26:58,9,4256.49,71,4,5,4,454,VIP Champions,0
CUST-00518,2026-05-23 02:25:06,5,3414.34,38,5,4,4,544,VIP Champions,2
CUST-00519,2024-06-04 05:05:24,4,3725.01,756,1,3,4,134,At-Risk High Value,3
CUST-00520,2025-09-18 05:21:58,1,306.72,285,2,1,1,211,Hibernating / Lost,1
CUST-00521,2026-03-11 16:48:58,4,2205.08,111,4,3,3,433,Loyal Customers,1
CUST-00522,2025-10-29 00:42:00,1,4265.15,244,2,1,4,214,Hibernating / Lost,1
CUST-00523,2025-07-04 11:47:17,4,4619.8,361,1,3,4,134,At-Risk High Value,2
CUST-00524,2026-05-19 21:56:26,5,4258.82,42,5,4,4,544,VIP Champions,2
CUST-00525,2026-06-01 10:23:14,7,5862.58,29,5,5,5,555,VIP Champions,0
CUST-00526,2025-02-13 19:37:31,1,630.12,502,1,1,1,111,Hibernating / Lost,3
CUST-00528,2024-01-25 04:28:35,1,221.54,887,1,1,1,111,Hibernating / Lost,3
CUST-00529,2024-07-29 21:53:01,1,352.8,701,1,1,1,111,Hibernating / Lost,3
CUST-00530,2026-04-11 12:06:38,7,5651.63,80,4,5,5,455,VIP Champions,0
CUST-00531,2024-10-02 03:45:13,5,2038.19,636,1,4,2,142,At-Risk High Value,3
CUST-00532,2026-06-28 17:30:48,7,3323.82,2,5,5,4,554,VIP Champions,2
CUST-00533,2024-11-06 11:44:26,3,1112.02,601,1,2,1,121,Hibernating / Lost,3
CUST-00534,2026-06-13 20:17:19,10,8869.84,17,5,5,5,555,VIP Champions,0
CUST-00535,2026-03-22 21:40:49,1,388.32,100,4,1,1,411,New / Recent Customers,1
CUST-00536,2026-03-04 12:46:56,2,1286.99,118,3,1,2,312,Hibernating / Lost,1
CUST-00537,2024-02-10 23:22:26,1,496.25,871,1,1,1,111,Hibernating / Lost,3
CUST-00538,2026-06-06 10:53:04,6,5340.51,24,5,4,5,545,VIP Champions,2
CUST-00539,2026-05-25 10:16:22,4,14477.98,36,5,3,5,535,Loyal Customers,0
CUST-00540,2025-12-23 02:43:39,7,6471.849999999999,189,3,5,5,355,Loyal Customers,0
CUST-00541,2025-08-19 13:31:49,5,2591.81,315,2,4,3,243,At-Risk High Value,2
CUST-00542,2025-12-03 19:53:00,3,1082.19,209,3,2,1,321,Hibernating / Lost,1
CUST-00543,2026-05-04 03:06:48,8,2193.23,57,4,5,3,453,Loyal Customers,2
CUST-00544,2025-11-19 19:35:20,2,630.9200000000001,223,2,1,1,211,Hibernating / Lost,1
CUST-00545,2025-10-26 08:39:44,5,1842.53,247,2,4,2,242,At-Risk High Value,2
CUST-00546,2026-06-08 12:10:13,5,2255.0899999999997,22,5,4,3,543,Loyal Customers,2
CUST-00547,2026-03-18 02:55:50,4,1961.64,104,4,3,2,432,Loyal Customers,1
CUST-00548,2026-06-06 03:41:23,4,2918.78,24,5,3,3,533,Loyal Customers,2
CUST-00549,2025-07-25 17:53:23,4,3954.3,340,2,3,4,234,At-Risk High Value,2
CUST-00550,2025-10-27 12:13:01,3,3521.32,246,2,2,4,224,Hibernating / Lost,1
CUST-00551,2026-05-17 02:44:34,6,7598.49,44,5,4,5,545,VIP Champions,0
CUST-00552,2024-11-21 20:51:44,3,3497.17,586,1,2,4,124,Hibernating / Lost,3
CUST-00553,2025-01-11 22:29:08,5,1643.19,535,1,4,2,142,At-Risk High Value,3
CUST-00554,2026-05-09 11:56:25,5,4020.12,52,4,4,4,444,VIP Champions,2
CUST-00555,2026-06-02 20:55:38,4,3389.44,28,5,3,4,534,Loyal Customers,2
CUST-00556,2026-03-27 10:50:40,5,3257.08,95,4,4,4,444,VIP Champions,2
CUST-00557,2025-12-12 07:21:42,4,1793.42,200,3,3,2,332,Loyal Customers,1
CUST-00558,2026-03-21 12:23:28,5,3744.1099999999997,101,4,4,4,444,VIP Champions,2
CUST-00559,2025-01-11 11:34:11,2,1903.43,535,1,1,2,112,Hibernating / Lost,3
CUST-00560,2026-04-07 05:21:07,5,5766.28,84,4,4,5,445,VIP Champions,2
CUST-00561,2026-03-23 02:06:23,7,7234.04,99,4,5,5,455,VIP Champions,0
CUST-00562,2026-02-19 06:40:19,2,585.61,131,3,1,1,311,Hibernating / Lost,1
CUST-00563,2025-09-15 10:33:14,1,186.66,288,2,1,1,211,Hibernating / Lost,1
CUST-00564,2026-04-13 23:14:07,7,3847.83,78,4,5,4,454,VIP Champions,2
CUST-00565,2025-12-29 05:06:17,5,3670.2000000000003,183,3,4,4,344,Loyal Customers,2
CUST-00566,2026-05-29 12:31:31,7,2754.66,32,5,5,3,553,Loyal Customers,2
CUST-00567,2026-01-28 22:57:31,3,3446.0,153,3,2,4,324,Hibernating / Lost,1
CUST-00568,2026-04-25 17:38:45,7,14275.09,66,4,5,5,455,VIP Champions,0
CUST-00569,2025-10-22 10:47:43,3,2787.99,251,2,2,3,223,Hibernating / Lost,1
CUST-00570,2026-04-23 23:52:50,4,2327.69,68,4,3,3,433,Loyal Customers,1
CUST-00571,2026-06-23 15:35:31,3,3743.1499999999996,7,5,2,4,524,New / Recent Customers,1
CUST-00572,2026-04-16 16:05:38,4,3833.64,75,4,3,4,434,Loyal Customers,2
CUST-00573,2025-09-23 05:42:11,4,6584.29,280,2,3,5,235,At-Risk High Value,2
CUST-00574,2026-05-18 05:38:30,4,3077.5099999999998,43,5,3,3,533,Loyal Customers,2
CUST-00575,2025-10-02 08:15:10,5,2914.89,271,2,4,3,243,At-Risk High Value,2
CUST-00576,2026-06-14 23:45:13,7,5887.01,16,5,5,5,555,VIP Champions,0
CUST-00577,2026-06-20 04:31:04,6,3954.23,10,5,4,4,544,VIP Champions,2
CUST-00578,2026-06-02 09:48:51,5,1950.42,28,5,4,2,542,Loyal Customers,2
CUST-00579,2026-04-28 10:08:49,8,3581.11,63,4,5,4,454,VIP Champions,2
CUST-00580,2025-02-17 05:21:43,5,9678.01,498,1,4,5,145,At-Risk High Value,0
CUST-00581,2025-01-14 19:18:51,3,1907.27,532,1,2,2,122,Hibernating / Lost,3
CUST-00582,2024-03-23 17:38:18,2,3395.9700000000003,829,1,1,4,114,Hibernating / Lost,3
CUST-00583,2025-09-08 17:18:44,4,1702.54,295,2,3,2,232,At-Risk High Value,1
CUST-00584,2026-04-11 15:39:51,7,6456.780000000001,80,4,5,5,455,VIP Champions,0
CUST-00585,2026-06-03 22:23:20,6,4706.39,27,5,4,5,545,VIP Champions,2
CUST-00586,2025-12-01 09:15:08,3,2474.55,211,2,2,3,223,Hibernating / Lost,1
