order_id,warehouse_id,courier_partner,shipping_date,delivery_date,delay_reason,delivery_status
ORD-000272,WH-01,UPS Ground,2024-01-18 11:02:43,2024-01-21 11:02:43,None,Delivered
ORD-000273,WH-08,UPS Ground,2024-01-17 10:50:51,2024-01-18 10:50:51,None,Delivered
ORD-000274,WH-02,UPS Ground,2024-01-18 23:03:13,2024-01-19 23:03:13,None,Delivered
ORD-000275,WH-05,FedEx Express,2024-01-17 23:10:59,2024-01-22 23:10:59,Customs Delay,Delayed
ORD-000276,WH-07,UPS Ground,2024-01-18 14:01:13,2024-01-24 14:01:13,Incorrect Address,Delayed
ORD-000277,WH-05,FedEx Express,2024-01-19 01:17:23,2024-01-20 01:17:23,None,Delivered
ORD-000278,WH-06,USPS Priority,2024-01-18 01:26:26,2024-01-19 01:26:26,None,Delivered
ORD-000279,WH-03,FedEx Express,2024-01-19 10:44:22,2024-01-27 10:44:22,Traffic & Vehicle Breakdown,Delayed
ORD-000280,WH-01,Amazon Logistics,2024-01-18 11:52:43,2024-01-21 11:52:43,None,Delivered
ORD-000281,WH-03,FedEx Express,2024-01-18 02:53:48,2024-01-23 02:53:48,Incorrect Address,Delayed
ORD-000282,WH-08,DHL Supply Chain,2024-01-19 13:06:00,2024-01-26 13:06:00,Warehouse Bottleneck,Delayed
ORD-000283,WH-06,Amazon Logistics,2024-01-18 11:43:35,2024-01-21 11:43:35,None,Delivered
ORD-000284,WH-01,UPS Ground,2024-01-19 05:09:17,2024-01-22 05:09:17,None,Delivered
ORD-000285,WH-03,DHL Supply Chain,2024-01-19 12:19:04,2024-01-20 12:19:04,None,Delivered
ORD-000286,WH-08,FedEx Express,2024-01-18 01:29:55,2024-01-21 01:29:55,None,Delivered
ORD-000287,WH-02,UPS Ground,2024-01-19 16:10:21,2024-01-22 16:10:21,None,Delivered
ORD-000288,WH-04,UPS Ground,2024-01-19 14:25:10,2024-01-21 14:25:10,None,Delivered
ORD-000289,WH-07,DHL Supply Chain,2024-01-19 04:54:14,2024-01-21 04:54:14,None,Delivered
ORD-000290,WH-03,FedEx Express,2024-01-18 20:15:09,2024-01-21 20:15:09,None,Delivered
ORD-000291,WH-07,FedEx Express,2024-01-18 06:50:31,2024-01-19 06:50:31,None,Delivered
ORD-000293,WH-03,USPS Priority,2024-01-19 08:07:48,2024-01-27 08:07:48,Warehouse Bottleneck,Delayed
ORD-000294,WH-01,USPS Priority,2024-01-18 16:12:15,2024-01-21 16:12:15,None,Delivered
ORD-000295,WH-08,USPS Priority,2024-01-18 13:19:42,2024-01-25 13:19:42,Incorrect Address,Delayed
ORD-000296,WH-07,DHL Supply Chain,2024-01-18 16:43:06,2024-01-19 16:43:06,None,Delivered
ORD-000297,WH-07,USPS Priority,2024-01-19 04:57:43,2024-01-26 04:57:43,Customs Delay,Delayed
ORD-000298,WH-07,FedEx Express,2024-01-18 14:00:36,2024-01-19 14:00:36,None,Delivered
ORD-000299,WH-02,DHL Supply Chain,2024-01-20 12:24:05,2024-01-22 12:24:05,None,Delivered
ORD-000300,WH-01,FedEx Express,2024-01-20 16:51:18,2024-01-21 16:51:18,None,Delivered
ORD-000301,WH-01,DHL Supply Chain,2024-01-19 15:01:10,2024-01-22 15:01:10,None,Delivered
ORD-000302,WH-02,FedEx Express,2024-01-19 12:10:20,2024-01-28 12:10:20,Customs Delay,Delayed
ORD-000303,WH-01,FedEx Express,2024-01-19 13:03:23,2024-01-20 13:03:23,None,Delivered
ORD-000304,WH-05,FedEx Express,2024-01-20 01:34:10,2024-01-21 01:34:10,None,Delivered
ORD-000305,WH-08,DHL Supply Chain,2024-01-20 04:02:52,2024-01-23 04:02:52,None,Delivered
ORD-000306,WH-06,Amazon Logistics,2024-01-19 22:07:35,2024-01-22 22:07:35,None,Delivered
ORD-000307,WH-03,DHL Supply Chain,2024-01-20 09:40:26,2024-01-28 09:40:26,Incorrect Address,Delayed
ORD-000308,WH-07,UPS Ground,2024-01-19 11:49:55,2024-01-21 11:49:55,None,Delivered
ORD-000309,WH-06,Amazon Logistics,2024-01-20 18:30:29,2024-01-23 18:30:29,None,Delivered
ORD-000310,WH-06,UPS Ground,2024-01-20 04:30:23,2024-01-23 04:30:23,None,Delivered
ORD-000311,WH-03,UPS Ground,2024-01-19 17:14:38,2024-01-22 17:14:38,None,Delivered
ORD-000312,WH-05,DHL Supply Chain,2024-01-21 11:19:05,2024-01-23 11:19:05,None,Delivered
ORD-000313,WH-04,FedEx Express,2024-01-21 02:41:53,2024-01-29 02:41:53,Weather Disruption,Delayed
ORD-000314,WH-02,UPS Ground,2024-01-21 06:21:10,2024-01-23 06:21:10,None,Delivered
ORD-000315,WH-06,UPS Ground,2024-01-21 04:21:46,2024-01-23 04:21:46,None,Delivered
ORD-000316,WH-06,FedEx Express,2024-01-20 22:52:47,2024-01-21 22:52:47,None,Delivered
ORD-000317,WH-03,FedEx Express,2024-01-21 13:40:11,2024-01-23 13:40:11,None,Delivered
ORD-000318,WH-03,DHL Supply Chain,2024-01-20 08:33:35,2024-01-22 08:33:35,None,Delivered
ORD-000320,WH-01,Amazon Logistics,2024-01-20 23:01:43,2024-01-22 23:01:43,None,Delivered
ORD-000321,WH-01,DHL Supply Chain,2024-01-20 18:45:43,2024-01-22 18:45:43,None,Delivered
ORD-000322,WH-02,DHL Supply Chain,2024-01-21 08:09:05,2024-01-23 08:09:05,None,Delivered
ORD-000323,WH-07,USPS Priority,2024-01-20 08:28:54,2024-01-22 08:28:54,None,Delivered
ORD-000324,WH-08,FedEx Express,2024-01-21 23:58:16,2024-01-23 23:58:16,None,Delivered
ORD-000325,WH-07,FedEx Express,2024-01-20 09:02:08,2024-01-22 09:02:08,None,Delivered
ORD-000327,WH-02,UPS Ground,2024-01-21 09:59:23,2024-01-22 09:59:23,None,Delivered
ORD-000328,WH-02,FedEx Express,2024-01-21 11:24:26,2024-01-24 11:24:26,None,Delivered
ORD-000329,WH-01,FedEx Express,2024-01-20 17:12:08,2024-01-23 17:12:08,None,Delivered
ORD-000330,WH-02,Amazon Logistics,2024-01-21 19:32:24,2024-01-22 19:32:24,None,Delivered
ORD-000331,WH-06,FedEx Express,2024-01-21 19:57:35,2024-01-29 19:57:35,Traffic & Vehicle Breakdown,Delayed
ORD-000332,WH-01,UPS Ground,2024-01-21 17:20:35,2024-01-23 17:20:35,None,Delivered
ORD-000333,WH-05,DHL Supply Chain,2024-01-21 02:26:09,2024-01-24 02:26:09,None,Delivered
ORD-000334,WH-06,FedEx Express,2024-01-21 17:47:19,2024-01-23 17:47:19,None,Delivered
ORD-000335,WH-01,DHL Supply Chain,2024-01-22 02:29:46,2024-01-25 02:29:46,None,Delivered
ORD-000336,WH-06,DHL Supply Chain,2024-01-21 18:55:13,2024-01-31 18:55:13,Warehouse Bottleneck,Delayed
ORD-000337,WH-08,UPS Ground,2024-01-22 20:28:00,2024-01-31 20:28:00,Traffic & Vehicle Breakdown,Delayed
ORD-000338,WH-02,FedEx Express,2024-01-22 20:28:12,2024-01-23 20:28:12,None,Delivered
ORD-000339,WH-07,FedEx Express,2024-01-22 13:14:15,2024-01-24 13:14:15,None,Delivered
ORD-000341,WH-07,UPS Ground,2024-01-22 23:28:22,2024-01-24 23:28:22,None,Delivered
ORD-000342,WH-07,FedEx Express,2024-01-21 20:09:23,2024-01-22 20:09:23,None,Delivered
ORD-000343,WH-06,FedEx Express,2024-01-23 03:27:04,2024-01-26 03:27:04,None,Delivered
ORD-000344,WH-08,USPS Priority,2024-01-22 14:29:06,2024-01-23 14:29:06,None,Delivered
ORD-000345,WH-06,FedEx Express,2024-01-23 11:28:58,2024-01-24 11:28:58,None,Delivered
ORD-000346,WH-04,UPS Ground,2024-01-23 14:42:23,2024-01-25 14:42:23,None,Delivered
ORD-000349,WH-02,FedEx Express,2024-01-23 09:55:34,2024-01-24 09:55:34,None,Delivered
ORD-000352,WH-02,Amazon Logistics,2024-01-23 17:02:25,2024-01-24 17:02:25,None,Delivered
ORD-000353,WH-06,UPS Ground,2024-01-23 08:15:25,2024-01-24 08:15:25,None,Delivered
ORD-000354,WH-04,DHL Supply Chain,2024-01-22 14:15:26,2024-01-25 14:15:26,None,Delivered
ORD-000355,WH-08,DHL Supply Chain,2024-01-22 18:35:33,2024-01-23 18:35:33,None,Delivered
ORD-000356,WH-04,UPS Ground,2024-01-23 19:47:21,2024-01-25 19:47:21,None,Delivered
ORD-000357,WH-05,Amazon Logistics,2024-01-22 23:57:32,2024-02-01 23:57:32,Incorrect Address,Delayed
ORD-000359,WH-03,FedEx Express,2024-01-23 04:52:11,2024-01-24 04:52:11,None,Delivered
ORD-000360,WH-07,FedEx Express,2024-01-23 14:20:26,2024-01-26 14:20:26,None,Delivered
ORD-000361,WH-03,FedEx Express,2024-01-23 05:00:25,2024-01-25 05:00:25,None,Delivered
ORD-000362,WH-04,UPS Ground,2024-01-24 04:17:38,2024-01-25 04:17:38,None,Delivered
ORD-000363,WH-04,FedEx Express,2024-01-24 03:19:54,2024-01-27 03:19:54,None,Delivered
ORD-000364,WH-03,DHL Supply Chain,2024-01-22 20:14:21,2024-01-25 20:14:21,None,Delivered
ORD-000365,WH-03,DHL Supply Chain,2024-01-22 20:08:42,2024-01-24 20:08:42,None,Delivered
ORD-000366,WH-01,DHL Supply Chain,2024-01-22 23:53:18,2024-01-23 23:53:18,None,Delivered
ORD-000367,WH-04,DHL Supply Chain,2024-01-23 07:05:59,2024-01-25 07:05:59,None,Delivered
ORD-000368,WH-03,Amazon Logistics,2024-01-23 10:32:22,2024-01-25 10:32:22,None,Delivered
ORD-000369,WH-02,FedEx Express,2024-01-24 11:39:48,2024-01-25 11:39:48,None,Delivered
ORD-000370,WH-01,DHL Supply Chain,2024-01-24 17:27:42,2024-01-26 17:27:42,None,Delivered
ORD-000371,WH-02,DHL Supply Chain,2024-01-23 23:47:07,2024-01-26 23:47:07,None,Delivered
ORD-000372,WH-06,Amazon Logistics,2024-01-23 11:54:11,2024-01-24 11:54:11,None,Delivered
ORD-000374,WH-08,FedEx Express,2024-01-24 00:55:17,2024-01-27 00:55:17,None,Delivered
ORD-000375,WH-02,DHL Supply Chain,2024-01-23 17:49:46,2024-01-24 17:49:46,None,Delivered
ORD-000376,WH-02,Amazon Logistics,2024-01-23 06:50:15,2024-02-02 06:50:15,Traffic & Vehicle Breakdown,Delayed
ORD-000377,WH-05,FedEx Express,2024-01-23 21:37:46,2024-01-24 21:37:46,None,Delivered
ORD-000378,WH-03,UPS Ground,2024-01-24 12:57:10,2024-01-27 12:57:10,None,Delivered
ORD-000380,WH-03,FedEx Express,2024-01-23 19:11:45,2024-01-25 19:11:45,None,Delivered
ORD-000381,WH-08,FedEx Express,2024-01-24 00:47:25,2024-01-25 00:47:25,None,Delivered
ORD-000383,WH-07,FedEx Express,2024-01-25 02:16:12,2024-01-26 02:16:12,None,Delivered
ORD-000384,WH-07,DHL Supply Chain,2024-01-24 19:50:05,2024-01-27 19:50:05,None,Delivered
ORD-000385,WH-08,UPS Ground,2024-01-23 20:10:03,2024-01-25 20:10:03,None,Delivered
ORD-000386,WH-01,FedEx Express,2024-01-24 11:34:56,2024-01-25 11:34:56,None,Delivered
ORD-000387,WH-04,FedEx Express,2024-01-24 23:46:39,2024-01-26 23:46:39,None,Delivered
ORD-000388,WH-06,DHL Supply Chain,2024-01-24 10:16:24,2024-01-26 10:16:24,None,Delivered
ORD-000389,WH-03,FedEx Express,2024-01-25 17:36:48,2024-01-28 17:36:48,None,Delivered
ORD-000390,WH-01,DHL Supply Chain,2024-01-25 20:58:57,2024-01-28 20:58:57,None,Delivered
ORD-000391,WH-05,UPS Ground,2024-01-24 10:27:30,2024-01-26 10:27:30,None,Delivered
ORD-000392,WH-05,USPS Priority,2024-01-24 08:37:04,2024-01-26 08:37:04,None,Delivered
ORD-000393,WH-08,FedEx Express,2024-01-25 06:50:43,2024-01-27 06:50:43,None,Delivered
ORD-000394,WH-08,DHL Supply Chain,2024-01-25 10:44:46,2024-01-28 10:44:46,None,Delivered
ORD-000395,WH-01,FedEx Express,2024-01-25 11:56:46,2024-01-26 11:56:46,None,Delivered
ORD-000396,WH-01,FedEx Express,2024-01-25 00:04:08,2024-01-26 00:04:08,None,Delivered
ORD-000397,WH-06,DHL Supply Chain,2024-01-26 03:02:17,2024-01-28 03:02:17,None,Delivered
ORD-000398,WH-05,FedEx Express,2024-01-25 13:45:46,2024-01-27 13:45:46,None,Delivered
ORD-000399,WH-08,FedEx Express,2024-01-25 05:53:44,2024-01-27 05:53:44,None,Delivered
ORD-000400,WH-04,FedEx Express,2024-01-25 00:04:43,2024-01-26 00:04:43,None,Delivered
ORD-000401,WH-08,DHL Supply Chain,2024-01-26 07:56:24,2024-01-29 07:56:24,None,Delivered
ORD-000402,WH-05,FedEx Express,2024-01-26 16:01:57,2024-01-28 16:01:57,None,Delivered
ORD-000403,WH-07,Amazon Logistics,2024-01-25 05:08:47,2024-01-28 05:08:47,None,Delivered
ORD-000404,WH-06,UPS Ground,2024-01-26 00:27:31,2024-02-01 00:27:31,Incorrect Address,Delayed
ORD-000405,WH-04,FedEx Express,2024-01-25 15:20:19,2024-01-27 15:20:19,None,Delivered
ORD-000406,WH-05,FedEx Express,2024-01-25 20:00:10,2024-01-28 20:00:10,None,Delivered
ORD-000407,WH-04,UPS Ground,2024-01-26 21:28:35,2024-01-28 21:28:35,None,Delivered
ORD-000408,WH-02,FedEx Express,2024-01-25 17:19:36,2024-02-03 17:19:36,Incorrect Address,Delayed
ORD-000409,WH-02,DHL Supply Chain,2024-01-27 03:20:18,2024-01-28 03:20:18,None,Delivered
ORD-000410,WH-06,FedEx Express,2024-01-27 01:49:06,2024-01-29 01:49:06,None,Delivered
ORD-000411,WH-04,DHL Supply Chain,2024-01-26 03:02:42,2024-02-04 03:02:42,Weather Disruption,Delayed
ORD-000412,WH-03,USPS Priority,2024-01-27 11:04:14,2024-01-30 11:04:14,None,Delivered
ORD-000413,WH-03,DHL Supply Chain,2024-01-26 02:55:54,2024-01-29 02:55:54,None,Delivered
ORD-000414,WH-05,UPS Ground,2024-01-27 02:50:54,2024-01-30 02:50:54,None,Delivered
ORD-000415,WH-03,DHL Supply Chain,2024-01-26 17:14:41,2024-01-28 17:14:41,None,Delivered
ORD-000416,WH-08,DHL Supply Chain,2024-01-26 01:48:50,2024-01-29 01:48:50,None,Delivered
ORD-000417,WH-03,UPS Ground,2024-01-26 06:51:55,2024-01-29 06:51:55,None,Delivered
ORD-000419,WH-08,UPS Ground,2024-01-26 05:04:19,2024-01-29 05:04:19,None,Delivered
ORD-000420,WH-05,UPS Ground,2024-01-26 06:38:21,2024-01-27 06:38:21,None,Delivered
ORD-000422,WH-07,FedEx Express,2024-01-28 01:56:47,2024-02-06 01:56:47,Customs Delay,Delayed
ORD-000424,WH-05,UPS Ground,2024-01-27 19:39:15,2024-01-29 19:39:15,None,Delivered
ORD-000425,WH-05,UPS Ground,2024-01-27 13:01:37,2024-01-30 13:01:37,None,Delivered
ORD-000426,WH-05,FedEx Express,2024-01-27 09:43:31,2024-02-05 09:43:31,Warehouse Bottleneck,Delayed
ORD-000427,WH-07,FedEx Express,2024-01-28 04:32:06,2024-01-30 04:32:06,None,Delivered
ORD-000428,WH-07,DHL Supply Chain,2024-01-26 22:32:27,2024-01-29 22:32:27,None,Delivered
ORD-000429,WH-04,DHL Supply Chain,2024-01-26 10:40:30,2024-01-28 10:40:30,None,Delivered
ORD-000430,WH-03,UPS Ground,2024-01-26 22:52:02,2024-01-27 22:52:02,None,Delivered
ORD-000432,WH-01,Amazon Logistics,2024-01-28 00:37:03,2024-02-02 00:37:03,Traffic & Vehicle Breakdown,Delayed
ORD-000433,WH-02,DHL Supply Chain,2024-01-27 14:53:47,2024-01-28 14:53:47,None,Delivered
ORD-000434,WH-02,DHL Supply Chain,2024-01-27 17:02:23,2024-01-29 17:02:23,None,Delivered
ORD-000435,WH-08,FedEx Express,2024-01-28 11:25:26,2024-01-30 11:25:26,None,Delivered
ORD-000436,WH-06,UPS Ground,2024-01-27 23:36:21,2024-01-30 23:36:21,None,Delivered
ORD-000437,WH-07,Amazon Logistics,2024-01-27 18:26:34,2024-01-29 18:26:34,None,Delivered
ORD-000438,WH-08,FedEx Express,2024-01-27 22:01:21,2024-02-01 22:01:21,Warehouse Bottleneck,Delayed
ORD-000439,WH-08,Amazon Logistics,2024-01-28 03:14:46,2024-01-29 03:14:46,None,Delivered
ORD-000440,WH-01,DHL Supply Chain,2024-01-28 01:40:07,2024-01-30 01:40:07,None,Delivered
ORD-000441,WH-07,FedEx Express,2024-01-28 12:20:18,2024-01-30 12:20:18,None,Delivered
ORD-000442,WH-01,USPS Priority,2024-01-28 05:01:00,2024-02-04 05:01:00,Warehouse Bottleneck,Delayed
ORD-000443,WH-05,UPS Ground,2024-01-28 04:02:43,2024-02-02 04:02:43,Warehouse Bottleneck,Delayed
ORD-000444,WH-05,Amazon Logistics,2024-01-28 00:35:29,2024-02-05 00:35:29,Incorrect Address,Delayed
ORD-000445,WH-08,UPS Ground,2024-01-28 03:36:18,2024-02-07 03:36:18,Customs Delay,Delayed
ORD-000446,WH-04,FedEx Express,2024-01-28 19:08:27,2024-01-31 19:08:27,None,Delivered
ORD-000447,WH-07,DHL Supply Chain,2024-01-27 11:20:17,2024-01-28 11:20:17,None,Delivered
ORD-000448,WH-06,UPS Ground,2024-01-28 18:10:25,2024-01-31 18:10:25,None,Delivered
ORD-000449,WH-02,FedEx Express,2024-01-28 16:23:07,2024-02-02 16:23:07,Traffic & Vehicle Breakdown,Delayed
ORD-000450,WH-04,UPS Ground,2024-01-27 15:35:44,2024-01-29 15:35:44,None,Delivered
ORD-000451,WH-05,UPS Ground,2024-01-27 23:27:50,2024-01-30 23:27:50,None,Delivered
ORD-000452,WH-07,FedEx Express,2024-01-27 20:06:24,2024-01-30 20:06:24,None,Delivered
ORD-000453,WH-06,Amazon Logistics,2024-01-27 20:49:23,2024-01-30 20:49:23,None,Delivered
ORD-000454,WH-04,DHL Supply Chain,2024-01-27 19:05:22,2024-01-29 19:05:22,None,Delivered
ORD-000455,WH-02,UPS Ground,2024-01-28 07:19:45,2024-01-31 07:19:45,None,Delivered
ORD-000456,WH-01,FedEx Express,2024-01-29 08:14:26,2024-02-01 08:14:26,None,Delivered
ORD-000457,WH-02,Amazon Logistics,2024-01-29 09:34:18,2024-01-31 09:34:18,None,Delivered
ORD-000458,WH-08,DHL Supply Chain,2024-01-28 04:22:30,2024-01-30 04:22:30,None,Delivered
ORD-000459,WH-03,FedEx Express,2024-01-29 07:35:03,2024-01-30 07:35:03,None,Delivered
ORD-000460,WH-06,UPS Ground,2024-01-28 21:43:46,2024-01-31 21:43:46,None,Delivered
ORD-000461,WH-01,DHL Supply Chain,2024-01-28 18:44:55,2024-01-29 18:44:55,None,Delivered
ORD-000462,WH-08,DHL Supply Chain,2024-01-28 13:31:14,2024-01-30 13:31:14,None,Delivered
ORD-000463,WH-08,USPS Priority,2024-01-28 21:22:15,2024-01-29 21:22:15,None,Delivered
ORD-000464,WH-06,Amazon Logistics,2024-01-29 11:22:36,2024-01-30 11:22:36,None,Delivered
ORD-000465,WH-05,FedEx Express,2024-01-30 00:49:22,2024-02-05 00:49:22,Incorrect Address,Delayed
ORD-000466,WH-01,UPS Ground,2024-01-28 14:13:53,2024-01-30 14:13:53,None,Delivered
ORD-000467,WH-01,FedEx Express,2024-01-28 17:01:24,2024-01-30 17:01:24,None,Delivered
ORD-000468,WH-05,FedEx Express,2024-01-28 17:25:12,2024-01-29 17:25:12,None,Delivered
ORD-000469,WH-04,FedEx Express,2024-01-28 14:09:19,2024-01-31 14:09:19,None,Delivered
ORD-000470,WH-03,FedEx Express,2024-01-29 06:49:18,2024-02-01 06:49:18,None,Delivered
ORD-000471,WH-01,UPS Ground,2024-01-29 18:59:41,2024-01-31 18:59:41,None,Delivered
ORD-000472,WH-03,Amazon Logistics,2024-01-28 16:27:45,2024-01-31 16:27:45,None,Delivered
ORD-000473,WH-08,FedEx Express,2024-01-30 10:16:07,2024-02-01 10:16:07,None,Delivered
ORD-000474,WH-07,FedEx Express,2024-01-30 01:59:07,2024-02-01 01:59:07,None,Delivered
ORD-000475,WH-02,FedEx Express,2024-01-30 17:54:57,2024-02-02 17:54:57,None,Delivered
ORD-000476,WH-07,UPS Ground,2024-01-29 16:55:40,2024-02-01 16:55:40,None,Delivered
ORD-000477,WH-03,DHL Supply Chain,2024-01-29 13:55:35,2024-02-06 13:55:35,Customs Delay,Delayed
ORD-000478,WH-06,FedEx Express,2024-01-30 22:06:30,2024-02-01 22:06:30,None,Delivered
ORD-000479,WH-05,DHL Supply Chain,2024-01-29 11:23:35,2024-01-30 11:23:35,None,Delivered
ORD-000480,WH-04,FedEx Express,2024-01-30 22:33:14,2024-01-31 22:33:14,None,Delivered
ORD-000481,WH-07,UPS Ground,2024-01-29 06:46:19,2024-01-31 06:46:19,None,Delivered
ORD-000482,WH-07,DHL Supply Chain,2024-01-30 20:48:26,2024-01-31 20:48:26,None,Delivered
ORD-000483,WH-08,DHL Supply Chain,2024-01-30 08:00:12,2024-02-01 08:00:12,None,Delivered
ORD-000484,WH-04,UPS Ground,2024-01-29 12:37:31,2024-01-31 12:37:31,None,Delivered
ORD-000485,WH-04,DHL Supply Chain,2024-01-31 03:57:27,2024-02-07 03:57:27,Customs Delay,Delayed
ORD-000486,WH-04,DHL Supply Chain,2024-01-31 03:03:35,2024-02-03 03:03:35,None,Delivered
ORD-000487,WH-02,UPS Ground,2024-01-30 08:33:53,2024-02-09 08:33:53,Incorrect Address,Delayed
ORD-000488,WH-02,DHL Supply Chain,2024-01-30 16:34:19,2024-01-31 16:34:19,None,Delivered
ORD-000489,WH-05,USPS Priority,2024-01-30 07:32:18,2024-02-01 07:32:18,None,Delivered
ORD-000490,WH-06,FedEx Express,2024-01-31 14:18:34,2024-02-03 14:18:34,None,Delivered
ORD-000491,WH-01,USPS Priority,2024-01-31 05:50:49,2024-02-01 05:50:49,None,Delivered
ORD-000492,WH-03,Amazon Logistics,2024-01-31 10:48:15,2024-02-01 10:48:15,None,Delivered
ORD-000493,WH-08,USPS Priority,2024-01-30 12:53:34,2024-02-02 12:53:34,None,Delivered
ORD-000494,WH-01,FedEx Express,2024-01-30 19:43:19,2024-01-31 19:43:19,None,Delivered
ORD-000495,WH-08,FedEx Express,2024-02-01 06:35:10,2024-02-02 06:35:10,None,Delivered
ORD-000496,WH-01,Amazon Logistics,2024-01-31 18:23:11,2024-02-02 18:23:11,None,Delivered
ORD-000497,WH-08,USPS Priority,2024-01-30 18:38:53,2024-02-02 18:38:53,None,Delivered
ORD-000498,WH-05,Amazon Logistics,2024-01-31 22:06:15,2024-02-03 22:06:15,None,Delivered
ORD-000499,WH-06,UPS Ground,2024-01-31 11:58:23,2024-02-10 11:58:23,Traffic & Vehicle Breakdown,Delayed
ORD-000500,WH-07,Amazon Logistics,2024-02-01 07:16:52,2024-02-02 07:16:52,None,Delivered
ORD-000501,WH-02,FedEx Express,2024-02-01 10:37:57,2024-02-04 10:37:57,None,Delivered
ORD-000502,WH-01,Amazon Logistics,2024-02-01 05:54:20,2024-02-03 05:54:20,None,Delivered
ORD-000503,WH-02,FedEx Express,2024-02-01 05:11:00,2024-02-03 05:11:00,None,Delivered
ORD-000504,WH-08,FedEx Express,2024-02-01 23:36:50,2024-02-09 23:36:50,Warehouse Bottleneck,Delayed
ORD-000505,WH-06,UPS Ground,2024-02-01 18:15:10,2024-02-04 18:15:10,None,Delivered
ORD-000506,WH-07,Amazon Logistics,2024-01-31 21:13:27,2024-02-03 21:13:27,None,Delivered
ORD-000507,WH-04,UPS Ground,2024-02-01 20:41:46,2024-02-04 20:41:46,None,Delivered
ORD-000509,WH-08,DHL Supply Chain,2024-02-01 15:37:26,2024-02-02 15:37:26,None,Delivered
ORD-000510,WH-03,FedEx Express,2024-01-31 16:46:35,2024-02-02 16:46:35,None,Delivered
ORD-000512,WH-02,Amazon Logistics,2024-02-01 02:44:00,2024-02-03 02:44:00,None,Delivered
ORD-000513,WH-02,FedEx Express,2024-02-01 07:11:55,2024-02-10 07:11:55,Incorrect Address,Delayed
ORD-000515,WH-01,Amazon Logistics,2024-02-02 13:37:57,2024-02-05 13:37:57,None,Delivered
ORD-000516,WH-02,USPS Priority,2024-02-02 08:56:59,2024-02-05 08:56:59,None,Delivered
ORD-000517,WH-02,USPS Priority,2024-02-01 07:36:37,2024-02-04 07:36:37,None,Delivered
ORD-000518,WH-07,DHL Supply Chain,2024-02-02 17:18:36,2024-02-03 17:18:36,None,Delivered
ORD-000520,WH-03,FedEx Express,2024-02-01 03:40:05,2024-02-03 03:40:05,None,Delivered
ORD-000521,WH-01,FedEx Express,2024-02-02 04:56:36,2024-02-05 04:56:36,None,Delivered
ORD-000522,WH-01,DHL Supply Chain,2024-02-01 11:43:44,2024-02-09 11:43:44,Customs Delay,Delayed
ORD-000523,WH-04,Amazon Logistics,2024-02-02 12:41:18,2024-02-05 12:41:18,None,Delivered
ORD-000524,WH-03,FedEx Express,2024-02-02 06:42:42,2024-02-03 06:42:42,None,Delivered
ORD-000525,WH-04,FedEx Express,2024-02-02 02:39:25,2024-02-05 02:39:25,None,Delivered
ORD-000526,WH-07,UPS Ground,2024-02-03 05:24:08,2024-02-05 05:24:08,None,Delivered
ORD-000527,WH-01,FedEx Express,2024-02-02 07:49:21,2024-02-03 07:49:21,None,Delivered
ORD-000528,WH-07,Amazon Logistics,2024-02-03 03:35:43,2024-02-06 03:35:43,None,Delivered
ORD-000529,WH-07,DHL Supply Chain,2024-02-03 09:04:34,2024-02-04 09:04:34,None,Delivered
ORD-000530,WH-04,DHL Supply Chain,2024-02-02 21:42:46,2024-02-04 21:42:46,None,Delivered
ORD-000531,WH-01,FedEx Express,2024-02-03 07:44:38,2024-02-06 07:44:38,None,Delivered
ORD-000532,WH-02,FedEx Express,2024-02-02 11:41:50,2024-02-05 11:41:50,None,Delivered
ORD-000533,WH-04,Amazon Logistics,2024-02-02 10:48:48,2024-02-04 10:48:48,None,Delivered
ORD-000534,WH-01,UPS Ground,2024-02-04 01:32:28,2024-02-06 01:32:28,None,Delivered
ORD-000535,WH-08,FedEx Express,2024-02-04 02:24:45,2024-02-06 02:24:45,None,Delivered
ORD-000536,WH-03,USPS Priority,2024-02-04 01:06:05,2024-02-11 01:06:05,Incorrect Address,Delayed
ORD-000537,WH-04,DHL Supply Chain,2024-02-03 17:20:28,2024-02-05 17:20:28,None,Delivered
ORD-000538,WH-05,UPS Ground,2024-02-02 10:20:43,2024-02-05 10:20:43,None,Delivered
ORD-000539,WH-04,UPS Ground,2024-02-02 14:25:17,2024-02-04 14:25:17,None,Delivered
ORD-000540,WH-02,USPS Priority,2024-02-03 03:46:08,2024-02-04 03:46:08,None,Delivered
ORD-000542,WH-02,Amazon Logistics,2024-02-02 20:44:18,2024-02-05 20:44:18,None,Delivered
ORD-000543,WH-06,UPS Ground,2024-02-02 14:50:11,2024-02-05 14:50:11,None,Delivered
ORD-000544,WH-08,FedEx Express,2024-02-02 19:28:52,2024-02-04 19:28:52,None,Delivered
