customer_id,signup_date,age,gender,country,city,customer_type,loyalty_status,acquisition_channel
CUST-00306,2025-06-02,66,Female,Japan,Nagoya,B2C Individual,Silver,Paid Search
CUST-00307,2024-07-22,38,Female,United Kingdom,London,B2B Small Business,Gold,Organic Search
CUST-00308,2025-02-10,68,Male,United States,New York,B2C Individual,Bronze,Paid Search
CUST-00309,2024-09-08,19,Female,Canada,Calgary,B2C Individual,Bronze,Social Media
CUST-00310,2025-11-17,57,Male,United States,Los Angeles,B2C Individual,Platinum,Organic Search
CUST-00311,2025-10-26,36,Male,United Kingdom,London,B2C Individual,Bronze,Paid Search
CUST-00312,2024-01-16,56,Female,United States,New York,B2C Individual,Bronze,Organic Search
CUST-00313,2024-06-22,45,Male,United States,Los Angeles,B2C Individual,Gold,Organic Search
CUST-00314,2024-04-26,34,Female,Japan,Osaka,B2C Individual,Silver,Social Media
CUST-00315,2024-08-19,23,Female,Australia,Melbourne,B2C Individual,Gold,Direct Market
CUST-00316,2024-02-25,36,Female,Canada,Montreal,B2C Individual,Bronze,Paid Search
CUST-00317,2025-07-27,55,Female,United Kingdom,Birmingham,B2B Small Business,Platinum,Social Media
CUST-00318,2024-08-18,45,Female,United States,Los Angeles,B2C Individual,Platinum,Direct Market
CUST-00319,2025-10-29,19,Male,United States,New York,B2C Individual,Bronze,Social Media
CUST-00320,2024-07-16,55,Female,United States,Chicago,B2C Individual,Bronze,Social Media
CUST-00321,2024-03-05,54,Male,United Kingdom,Manchester,B2C Individual,Regular,Organic Search
CUST-00322,2025-04-23,68,Male,Canada,Toronto,B2C Individual,Silver,Paid Search
CUST-00323,2025-07-20,69,Female,Germany,Hamburg,B2C Individual,Silver,Paid Search
CUST-00324,2024-03-02,21,Female,United States,Houston,B2C Individual,Silver,Paid Search
CUST-00325,2025-07-09,39,Female,Japan,Tokyo,Corporate Account,Gold,Email Referral
CUST-00326,2024-11-22,43,Male,Canada,Vancouver,Corporate Account,Gold,Paid Search
CUST-00327,2025-01-22,66,Female,Germany,Frankfurt,B2C Individual,Bronze,Organic Search
CUST-00328,2024-06-08,60,Male,Germany,Munich,Corporate Account,Bronze,Direct Market
CUST-00329,2025-07-03,53,Female,United Kingdom,Birmingham,B2C Individual,Gold,Paid Search
CUST-00330,2025-09-23,30,Female,United States,New York,B2C Individual,Gold,Direct Market
CUST-00331,2024-08-28,69,Female,United States,Houston,B2C Individual,Silver,Social Media
CUST-00332,2025-01-02,49,Male,Canada,Calgary,B2C Individual,Regular,Organic Search
CUST-00333,2024-09-09,34,Male,United States,Houston,B2C Individual,Gold,Social Media
CUST-00334,2024-10-02,58,Male,United States,Chicago,Corporate Account,Bronze,Social Media
CUST-00335,2025-10-02,53,Female,United States,Phoenix,B2C Individual,Gold,Organic Search
CUST-00336,2024-02-08,63,Female,United States,New York,B2C Individual,Silver,Paid Search
CUST-00337,2024-10-05,36,Male,Australia,Sydney,B2B Small Business,Bronze,Paid Search
CUST-00338,2025-05-31,52,Female,Canada,Montreal,B2C Individual,Bronze,Social Media
CUST-00339,2025-10-01,63,Female,United Kingdom,Manchester,B2C Individual,Gold,Organic Search
CUST-00340,2025-01-20,57,Female,United States,Phoenix,B2C Individual,Regular,Social Media
CUST-00341,2025-02-18,45,Female,United Kingdom,Edinburgh,B2C Individual,Bronze,Organic Search
CUST-00342,2024-09-04,18,Female,United Kingdom,Manchester,B2C Individual,Bronze,Paid Search
CUST-00343,2024-06-16,59,Male,United States,Chicago,B2C Individual,Silver,Organic Search
CUST-00344,2025-08-17,35,Male,United Kingdom,Manchester,B2C Individual,Gold,Organic Search
CUST-00345,2024-03-01,65,Male,United States,Los Angeles,Corporate Account,Gold,Paid Search
CUST-00346,2026-01-01,57,Non-Binary,Germany,Hamburg,B2B Small Business,Silver,Organic Search
CUST-00347,2024-12-11,50,Female,Germany,Frankfurt,B2C Individual,Silver,Paid Search
CUST-00348,2024-11-06,29,Female,United States,Los Angeles,B2C Individual,Bronze,Direct Market
CUST-00349,2025-12-16,25,Male,United States,New York,B2C Individual,Silver,Paid Search
CUST-00350,2025-06-27,41,Male,Germany,Munich,Corporate Account,Bronze,Social Media
CUST-00351,2025-04-19,33,Male,United Kingdom,Manchester,B2C Individual,Platinum,Direct Market
CUST-00352,2024-12-19,67,Male,Australia,Sydney,B2C Individual,Bronze,Direct Market
CUST-00353,2024-12-12,21,Female,Germany,Frankfurt,B2C Individual,Silver,Email Referral
CUST-00354,2024-02-06,55,Non-Binary,United States,New York,Corporate Account,Bronze,Organic Search
CUST-00355,2024-10-27,61,Female,United States,Houston,B2C Individual,Silver,Social Media
CUST-00356,2025-09-10,44,Female,Germany,Hamburg,B2C Individual,Bronze,Email Referral
CUST-00357,2025-05-24,26,Male,United States,Phoenix,B2C Individual,Bronze,Email Referral
CUST-00358,2025-03-08,64,Male,Germany,Hamburg,B2C Individual,Bronze,Social Media
CUST-00359,2024-04-17,33,Male,France,Paris,B2C Individual,Gold,Organic Search
CUST-00360,2025-03-09,29,Female,Germany,Munich,B2C Individual,Bronze,Direct Market
CUST-00361,2025-06-29,48,Female,United States,Phoenix,B2C Individual,Gold,Paid Search
CUST-00362,2026-03-02,41,Male,Germany,Hamburg,B2C Individual,Silver,Paid Search
CUST-00363,2025-09-12,31,Male,United Kingdom,London,B2C Individual,Silver,Paid Search
CUST-00364,2025-05-29,62,Male,United Kingdom,Birmingham,B2C Individual,Silver,Paid Search
CUST-00365,2024-02-12,42,Male,France,Lyon,B2C Individual,Regular,Organic Search
CUST-00366,2024-06-28,51,Male,United States,Los Angeles,B2B Small Business,Bronze,Paid Search
CUST-00367,2025-02-09,20,Male,Japan,Tokyo,B2C Individual,Bronze,Direct Market
CUST-00368,2024-10-04,41,Male,France,Paris,B2C Individual,Platinum,Paid Search
CUST-00369,2025-02-16,59,Female,United States,Chicago,B2C Individual,Bronze,Paid Search
CUST-00370,2024-02-29,26,Female,United States,Phoenix,B2C Individual,Gold,Email Referral
CUST-00371,2024-06-17,43,Male,United States,New York,B2C Individual,Bronze,Paid Search
CUST-00372,2025-11-06,37,Male,United States,Phoenix,B2B Small Business,Silver,Paid Search
CUST-00373,2025-06-21,57,Male,United States,Chicago,B2C Individual,Bronze,Paid Search
CUST-00374,2025-05-02,27,Male,Canada,Calgary,B2C Individual,Platinum,Organic Search
CUST-00375,2025-11-08,36,Male,United States,Phoenix,B2C Individual,Silver,Organic Search
CUST-00376,2026-03-05,20,Female,United States,Phoenix,B2C Individual,Bronze,Social Media
CUST-00377,2024-06-28,41,Female,Australia,Brisbane,Corporate Account,Bronze,Direct Market
CUST-00378,2025-08-21,22,Female,United States,New York,B2C Individual,Bronze,Social Media
CUST-00379,2024-10-22,20,Male,Australia,Brisbane,B2C Individual,Gold,Organic Search
CUST-00380,2025-01-30,44,Female,United States,Phoenix,B2C Individual,Bronze,Paid Search
CUST-00381,2024-03-09,33,Male,United States,Los Angeles,B2C Individual,Bronze,Organic Search
CUST-00382,2025-11-08,66,Male,Canada,Vancouver,B2B Small Business,Silver,Paid Search
CUST-00383,2024-01-03,32,Female,Germany,Berlin,B2B Small Business,Silver,Organic Search
CUST-00384,2026-03-18,52,Female,Australia,Melbourne,B2B Small Business,Bronze,Email Referral
CUST-00385,2024-11-02,29,Female,Canada,Calgary,B2C Individual,Bronze,Organic Search
CUST-00386,2025-07-19,58,Female,Australia,Perth,B2C Individual,Gold,Organic Search
CUST-00387,2025-10-31,61,Female,United States,New York,B2C Individual,Regular,Paid Search
CUST-00388,2024-04-18,43,Female,United States,Chicago,B2C Individual,Bronze,Organic Search
CUST-00389,2025-05-27,64,Female,Canada,Vancouver,B2C Individual,Gold,Social Media
CUST-00390,2025-05-02,51,Female,Australia,Melbourne,B2C Individual,Bronze,Direct Market
CUST-00391,2024-07-12,40,Female,Japan,Nagoya,B2B Small Business,Bronze,Organic Search
CUST-00392,2025-04-11,48,Non-Binary,United Kingdom,Birmingham,B2C Individual,Silver,Paid Search
CUST-00393,2026-02-26,67,Female,United States,Chicago,B2C Individual,Bronze,Direct Market
CUST-00394,2025-04-25,37,Male,Canada,Montreal,B2B Small Business,Silver,Social Media
CUST-00395,2025-09-26,29,Female,United States,Chicago,B2C Individual,Platinum,Direct Market
CUST-00396,2025-05-21,40,Male,France,Paris,B2C Individual,Platinum,Organic Search
CUST-00397,2025-09-17,21,Male,Australia,Perth,B2C Individual,Bronze,Organic Search
CUST-00398,2025-04-04,40,Male,United Kingdom,London,B2C Individual,Bronze,Organic Search
CUST-00399,2024-07-16,65,Female,Canada,Toronto,B2C Individual,Regular,Paid Search
CUST-00400,2024-10-25,65,Female,Canada,Montreal,B2C Individual,Bronze,Social Media
CUST-00401,2025-10-15,18,Male,United States,Houston,B2C Individual,Silver,Organic Search
CUST-00402,2025-08-11,42,Male,France,Paris,B2C Individual,Bronze,Paid Search
CUST-00403,2024-09-27,19,Male,United Kingdom,Manchester,Corporate Account,Bronze,Organic Search
CUST-00404,2025-04-12,47,Female,Australia,Sydney,B2C Individual,Bronze,Email Referral
CUST-00405,2025-09-22,20,Male,United States,Chicago,B2C Individual,Gold,Organic Search
CUST-00406,2024-01-01,38,Male,France,Lyon,B2C Individual,Platinum,Organic Search
CUST-00407,2025-04-17,42,Male,United States,New York,B2C Individual,Bronze,Social Media
CUST-00408,2025-03-21,37,Female,United States,Houston,B2C Individual,Gold,Organic Search
CUST-00409,2024-11-22,66,Male,France,Lyon,B2C Individual,Bronze,Paid Search
CUST-00410,2025-10-29,69,Female,United States,Phoenix,B2C Individual,Bronze,Paid Search
CUST-00411,2025-05-15,39,Male,United States,Chicago,B2C Individual,Gold,Email Referral
CUST-00412,2025-12-23,38,Female,Japan,Tokyo,B2B Small Business,Silver,Social Media
CUST-00413,2025-11-17,50,Male,Japan,Nagoya,B2C Individual,Bronze,Social Media
CUST-00414,2025-11-17,69,Female,Germany,Hamburg,B2C Individual,Bronze,Direct Market
CUST-00415,2024-11-27,55,Male,Germany,Frankfurt,B2C Individual,Regular,Direct Market
CUST-00416,2026-03-05,32,Female,United Kingdom,Edinburgh,B2C Individual,Gold,Social Media
CUST-00417,2026-01-05,63,Female,United States,New York,B2C Individual,Gold,Paid Search
CUST-00418,2024-09-20,69,Female,United States,Chicago,B2C Individual,Bronze,Social Media
CUST-00419,2024-05-11,32,Female,Canada,Vancouver,B2B Small Business,Gold,Paid Search
CUST-00420,2025-03-16,63,Male,Canada,Montreal,B2C Individual,Bronze,Direct Market
CUST-00421,2026-03-11,42,Female,Canada,Toronto,B2C Individual,Regular,Social Media
CUST-00422,2025-06-04,38,Female,Canada,Toronto,B2C Individual,Bronze,Organic Search
CUST-00423,2024-05-25,41,Male,United States,Los Angeles,B2B Small Business,Bronze,Organic Search
CUST-00424,2024-12-30,22,Female,United Kingdom,London,B2C Individual,Silver,Organic Search
CUST-00425,2025-04-27,23,Male,United States,New York,B2B Small Business,Gold,Organic Search
CUST-00426,2024-12-14,66,Male,United Kingdom,Manchester,B2C Individual,Gold,Organic Search
CUST-00427,2024-11-05,60,Male,United Kingdom,Manchester,B2C Individual,Bronze,Paid Search
CUST-00428,2024-08-16,65,Male,France,Marseille,B2C Individual,Silver,Organic Search
CUST-00429,2024-02-07,61,Female,United States,Houston,B2B Small Business,Gold,Social Media
CUST-00430,2024-03-12,64,Male,United States,New York,B2C Individual,Bronze,Organic Search
CUST-00431,2025-01-15,40,Male,United States,Los Angeles,B2C Individual,Gold,Organic Search
CUST-00432,2026-01-08,21,Male,Canada,Calgary,B2C Individual,Platinum,Paid Search
CUST-00433,2024-04-23,44,Female,Germany,Berlin,B2B Small Business,Bronze,Email Referral
CUST-00434,2025-12-08,35,Female,United States,Los Angeles,B2C Individual,Bronze,Paid Search
CUST-00435,2025-10-05,38,Male,United States,New York,B2C Individual,Bronze,Paid Search
CUST-00436,2024-10-29,45,Male,Canada,Calgary,B2C Individual,Bronze,Social Media
CUST-00437,2025-08-19,52,Male,United States,Chicago,Corporate Account,Silver,Organic Search
CUST-00438,2026-02-06,39,Female,Australia,Sydney,B2B Small Business,Gold,Paid Search
CUST-00439,2025-09-12,57,Female,Canada,Toronto,B2C Individual,Silver,Organic Search
CUST-00440,2025-01-14,40,Male,United States,New York,B2C Individual,Bronze,Social Media
CUST-00441,2024-08-17,20,Male,United States,New York,B2C Individual,Silver,Social Media
CUST-00442,2024-01-09,57,Female,Japan,Tokyo,B2B Small Business,Silver,Social Media
CUST-00443,2024-06-14,67,Female,United States,Chicago,B2C Individual,Platinum,Organic Search
CUST-00444,2025-10-22,27,Male,United States,Phoenix,B2C Individual,Bronze,Email Referral
CUST-00445,2024-12-05,42,Male,Australia,Sydney,B2C Individual,Silver,Organic Search
CUST-00446,2024-09-30,69,Male,France,Marseille,B2B Small Business,Platinum,Organic Search
CUST-00447,2026-03-15,66,Female,Japan,Tokyo,B2C Individual,Silver,Paid Search
CUST-00448,2025-12-22,25,Female,Canada,Montreal,B2C Individual,Bronze,Social Media
CUST-00449,2024-03-19,28,Female,United States,Houston,B2B Small Business,Bronze,Organic Search
CUST-00450,2025-01-22,22,Female,United States,Houston,B2C Individual,Gold,Social Media
CUST-00451,2024-07-07,62,Male,Canada,Calgary,B2C Individual,Bronze,Email Referral
CUST-00452,2025-12-10,54,Female,Germany,Frankfurt,Corporate Account,Platinum,Organic Search
CUST-00453,2024-07-26,62,Female,United Kingdom,Edinburgh,Corporate Account,Gold,Paid Search
CUST-00454,2025-12-22,55,Male,France,Lyon,B2B Small Business,Bronze,Organic Search
CUST-00455,2025-05-07,46,Female,United States,New York,B2C Individual,Silver,Paid Search
CUST-00456,2025-11-18,22,Male,United Kingdom,Edinburgh,B2C Individual,Bronze,Organic Search
CUST-00457,2026-02-23,26,Male,United States,New York,B2B Small Business,Bronze,Direct Market
CUST-00458,2025-10-24,65,Female,United Kingdom,London,B2C Individual,Gold,Paid Search
CUST-00459,2025-11-23,19,Female,United States,Phoenix,B2B Small Business,Silver,Email Referral
CUST-00460,2024-09-04,18,Female,United States,New York,B2B Small Business,Bronze,Organic Search
CUST-00461,2026-01-07,57,Male,United States,Phoenix,B2C Individual,Gold,Email Referral
CUST-00462,2025-11-30,68,Female,Germany,Berlin,B2B Small Business,Bronze,Email Referral
CUST-00463,2025-02-06,47,Female,Canada,Toronto,B2B Small Business,Silver,Social Media
CUST-00464,2025-01-19,28,Male,Germany,Hamburg,B2C Individual,Silver,Direct Market
CUST-00465,2025-03-06,45,Prefer Not to Say,Japan,Nagoya,B2C Individual,Bronze,Organic Search
CUST-00466,2026-03-20,61,Female,United States,New York,B2C Individual,Regular,Paid Search
CUST-00467,2026-01-22,29,Male,United States,Chicago,B2C Individual,Silver,Social Media
CUST-00468,2025-01-06,56,Female,Australia,Brisbane,B2C Individual,Silver,Social Media
CUST-00469,2025-03-02,43,Male,United States,Phoenix,B2C Individual,Silver,Email Referral
CUST-00470,2025-11-14,30,Male,Japan,Tokyo,B2B Small Business,Bronze,Organic Search
CUST-00471,2024-04-30,25,Male,United States,Chicago,Corporate Account,Bronze,Organic Search
CUST-00472,2025-03-19,45,Prefer Not to Say,Japan,Osaka,B2C Individual,Silver,Organic Search
CUST-00473,2024-12-30,47,Male,United States,Houston,B2C Individual,Platinum,Email Referral
CUST-00474,2025-02-26,26,Female,France,Lyon,B2C Individual,Gold,Direct Market
CUST-00475,2025-06-05,56,Male,United Kingdom,London,Corporate Account,Bronze,Social Media
CUST-00476,2025-05-11,48,Female,Japan,Osaka,B2C Individual,Silver,Paid Search
CUST-00477,2024-05-05,38,Female,United States,Los Angeles,B2C Individual,Bronze,Social Media
CUST-00478,2024-08-02,64,Female,Germany,Munich,B2B Small Business,Bronze,Social Media
CUST-00479,2024-08-22,51,Male,Japan,Tokyo,B2C Individual,Silver,Organic Search
CUST-00480,2024-12-25,48,Female,United Kingdom,Edinburgh,B2B Small Business,Silver,Social Media
CUST-00481,2025-08-18,69,Prefer Not to Say,Germany,Hamburg,B2B Small Business,Bronze,Paid Search
CUST-00482,2024-08-25,42,Female,Canada,Vancouver,Corporate Account,Silver,Paid Search
CUST-00483,2024-11-28,29,Female,United Kingdom,Birmingham,B2C Individual,Gold,Organic Search
CUST-00484,2024-04-09,18,Female,Germany,Hamburg,B2C Individual,Bronze,Email Referral
CUST-00485,2025-10-06,39,Male,Germany,Berlin,B2B Small Business,Gold,Email Referral
CUST-00486,2025-09-25,57,Female,France,Marseille,B2C Individual,Bronze,Social Media
CUST-00487,2025-05-29,54,Female,United States,Phoenix,B2C Individual,Silver,Social Media
CUST-00488,2025-12-24,64,Male,United States,Los Angeles,B2C Individual,Gold,Paid Search
CUST-00489,2025-10-07,18,Male,Japan,Tokyo,B2C Individual,Silver,Social Media
CUST-00490,2024-04-06,18,Male,France,Paris,B2C Individual,Platinum,Paid Search
CUST-00491,2024-11-17,59,Female,United Kingdom,London,B2C Individual,Bronze,Email Referral
CUST-00492,2025-10-14,59,Female,Germany,Frankfurt,B2C Individual,Silver,Paid Search
CUST-00493,2025-08-28,38,Male,United States,Phoenix,B2C Individual,Silver,Social Media
CUST-00494,2024-01-31,32,Male,United States,Phoenix,B2C Individual,Silver,Social Media
CUST-00495,2025-08-13,34,Male,United Kingdom,London,B2C Individual,Gold,Social Media
CUST-00496,2026-01-10,39,Male,United States,Chicago,B2C Individual,Gold,Email Referral
CUST-00497,2024-01-10,55,Male,Germany,Munich,B2C Individual,Gold,Paid Search
CUST-00498,2025-06-30,52,Female,United States,Chicago,B2C Individual,Bronze,Email Referral
CUST-00499,2025-04-08,62,Male,Japan,Tokyo,B2C Individual,Bronze,Paid Search
CUST-00500,2025-08-28,33,Female,Japan,Osaka,B2C Individual,Silver,Direct Market
CUST-00501,2025-10-12,25,Female,Canada,Vancouver,B2C Individual,Silver,Email Referral
CUST-00502,2024-12-08,64,Male,United Kingdom,Manchester,B2C Individual,Regular,Organic Search
CUST-00503,2026-01-28,34,Female,United States,Los Angeles,B2C Individual,Bronze,Email Referral
CUST-00504,2024-12-06,34,Female,Australia,Melbourne,B2C Individual,Bronze,Social Media
CUST-00505,2025-02-27,43,Female,Canada,Montreal,B2C Individual,Silver,Direct Market
CUST-00506,2025-11-08,30,Male,United States,Los Angeles,B2B Small Business,Gold,Social Media
CUST-00507,2026-01-24,34,Male,France,Paris,B2C Individual,Platinum,Organic Search
CUST-00508,2024-02-15,55,Male,Australia,Melbourne,Corporate Account,Bronze,Paid Search
CUST-00509,2025-08-27,34,Male,France,Marseille,B2C Individual,Bronze,Paid Search
CUST-00510,2025-06-06,65,Male,Canada,Toronto,B2C Individual,Silver,Email Referral
CUST-00511,2025-09-20,31,Male,Germany,Frankfurt,B2C Individual,Bronze,Social Media
CUST-00512,2024-09-13,62,Male,United Kingdom,London,B2C Individual,Regular,Paid Search
CUST-00513,2025-12-27,23,Male,France,Lyon,B2C Individual,Silver,Social Media
CUST-00514,2024-07-17,52,Male,Australia,Sydney,B2C Individual,Bronze,Social Media
