order_id,customer_id,product_id,order_date,quantity,discount,sales_amount,payment_method,order_status
ORD-000255,CUST-02135,PROD-0133,2024-01-16 07:27:43,2,0.15,1241.02,PayPal,Completed
ORD-000256,CUST-00905,PROD-0116,2024-01-16 07:43:54,3,0.1,350.89,Credit Card,Completed
ORD-000257,CUST-01460,PROD-0073,2024-01-16 08:12:57,1,0.0,508.82,Credit Card,Completed
ORD-000258,CUST-02618,PROD-0156,2024-01-16 08:48:14,10,0.1,2871.99,Debit Card,Completed
ORD-000259,CUST-02790,PROD-0211,2024-01-16 09:34:28,1,0.05,940.71,Debit Card,Completed
ORD-000260,CUST-00108,PROD-0069,2024-01-16 10:16:24,3,0.1,651.0,Debit Card,Completed
ORD-000261,CUST-01043,PROD-0215,2024-01-16 10:54:53,2,0.15,1489.05,Debit Card,Completed
ORD-000262,CUST-01389,PROD-0236,2024-01-16 11:21:59,2,0.0,267.48,Credit Card,Completed
ORD-000263,CUST-01677,PROD-0044,2024-01-16 11:56:49,2,0.05,540.64,Debit Card,Completed
ORD-000264,CUST-01403,PROD-0144,2024-01-16 14:40:41,3,0.0,959.97,BNPL (Klarna),Completed
ORD-000265,CUST-00160,PROD-0199,2024-01-16 18:03:26,3,0.0,860.34,PayPal,Completed
ORD-000266,CUST-00100,PROD-0206,2024-01-16 18:48:58,1,0.05,213.77,Credit Card,Completed
ORD-000267,CUST-00265,PROD-0150,2024-01-16 20:34:38,1,0.0,991.46,PayPal,Completed
ORD-000268,CUST-02798,PROD-0201,2024-01-16 21:18:18,1,0.05,201.2,Credit Card,Completed
ORD-000269,CUST-03121,PROD-0239,2024-01-16 23:47:10,1,0.1,426.85,Credit Card,Completed
ORD-000270,CUST-00677,PROD-0151,2024-01-17 00:55:16,1,0.05,53.28,PayPal,Completed
ORD-000271,CUST-00799,PROD-0171,2024-01-17 03:35:31,2,0.2,177.23,Credit Card,Completed
ORD-000272,CUST-03487,PROD-0068,2024-01-17 04:02:43,1,0.1,500.88,Apple Pay,Completed
ORD-000273,CUST-01083,PROD-0171,2024-01-17 04:50:51,2,0.3,155.08,Credit Card,Completed
ORD-000274,CUST-02231,PROD-0154,2024-01-17 05:03:13,1,0.1,637.52,PayPal,Completed
ORD-000275,CUST-02707,PROD-0041,2024-01-17 05:10:59,2,0.05,519.17,Credit Card,Completed
ORD-000276,CUST-01471,PROD-0070,2024-01-17 10:01:13,1,0.0,141.31,PayPal,Completed
ORD-000277,CUST-01325,PROD-0031,2024-01-17 10:17:23,2,0.1,740.27,Credit Card,Completed
ORD-000278,CUST-00608,PROD-0017,2024-01-17 11:26:26,2,0.05,980.63,Credit Card,Completed
ORD-000279,CUST-01579,PROD-0137,2024-01-17 12:44:22,1,0.05,109.88,Apple Pay,Completed
ORD-000280,CUST-03426,PROD-0219,2024-01-17 13:52:43,1,0.1,535.86,Apple Pay,Completed
ORD-000281,CUST-01793,PROD-0055,2024-01-17 13:53:48,1,0.15,439.08,Apple Pay,Completed
ORD-000282,CUST-01237,PROD-0006,2024-01-17 14:06:00,3,0.0,2247.15,Credit Card,Completed
ORD-000283,CUST-03261,PROD-0198,2024-01-17 14:43:35,2,0.05,974.57,PayPal,Completed
ORD-000284,CUST-02691,PROD-0192,2024-01-17 15:09:17,2,0.05,370.01,Apple Pay,Completed
ORD-000285,CUST-02395,PROD-0132,2024-01-17 16:19:04,1,0.0,406.99,Credit Card,Completed
ORD-000286,CUST-02860,PROD-0244,2024-01-17 17:29:55,1,0.3,237.54,Debit Card,Completed
ORD-000287,CUST-00801,PROD-0107,2024-01-17 21:10:21,1,0.1,48.21,Debit Card,Completed
ORD-000288,CUST-01161,PROD-0195,2024-01-17 22:25:10,1,0.0,331.31,Debit Card,Completed
ORD-000289,CUST-01054,PROD-0088,2024-01-17 22:54:14,1,0.0,38.36,Apple Pay,Completed
ORD-000290,CUST-02194,PROD-0184,2024-01-18 01:15:09,1,0.1,477.68,Debit Card,Completed
ORD-000291,CUST-01848,PROD-0018,2024-01-18 02:50:31,2,0.0,638.08,Credit Card,Completed
ORD-000292,CUST-01492,PROD-0160,2024-01-18 03:51:55,1,0.0,186.66,Credit Card,Refunded
ORD-000293,CUST-02022,PROD-0240,2024-01-18 04:07:48,1,0.0,740.49,PayPal,Completed
ORD-000294,CUST-00503,PROD-0213,2024-01-18 04:12:15,2,0.15,902.72,Credit Card,Shipped
ORD-000295,CUST-02847,PROD-0048,2024-01-18 09:19:42,2,0.1,797.11,Credit Card,Completed
ORD-000296,CUST-03016,PROD-0029,2024-01-18 09:43:06,2,0.0,826.66,PayPal,Completed
ORD-000297,CUST-01215,PROD-0160,2024-01-18 09:57:43,1,0.15,158.66,PayPal,Completed
ORD-000298,CUST-00471,PROD-0153,2024-01-18 10:00:36,3,0.15,1368.41,Credit Card,Completed
ORD-000299,CUST-02738,PROD-0076,2024-01-18 15:24:05,4,0.05,636.58,BNPL (Klarna),Completed
ORD-000300,CUST-01369,PROD-0238,2024-01-18 21:51:18,1,0.0,436.65,PayPal,Completed
ORD-000301,CUST-02049,PROD-0063,2024-01-18 22:01:10,1,0.1,564.56,PayPal,Completed
ORD-000302,CUST-00110,PROD-0009,2024-01-18 22:10:20,3,0.0,2153.1,PayPal,Completed
ORD-000303,CUST-01874,PROD-0199,2024-01-19 00:03:23,4,0.05,1089.76,Debit Card,Completed
ORD-000304,CUST-00894,PROD-0014,2024-01-19 00:34:10,1,0.0,419.54,Debit Card,Completed
ORD-000305,CUST-01770,PROD-0020,2024-01-19 01:02:52,1,0.05,335.16,Apple Pay,Completed
ORD-000306,CUST-01088,PROD-0212,2024-01-19 04:07:35,3,0.0,99.36,Credit Card,Completed
ORD-000307,CUST-00756,PROD-0010,2024-01-19 04:40:26,1,0.05,523.9,Apple Pay,Completed
ORD-000308,CUST-00053,PROD-0139,2024-01-19 05:49:55,4,0.0,2427.04,Debit Card,Completed
ORD-000309,CUST-02310,PROD-0167,2024-01-19 07:30:29,1,0.05,207.48,Debit Card,Completed
ORD-000310,CUST-01326,PROD-0147,2024-01-19 08:30:23,3,0.1,717.61,Credit Card,Completed
ORD-000311,CUST-02029,PROD-0147,2024-01-19 11:14:38,1,0.0,265.78,Debit Card,Completed
ORD-000312,CUST-01992,PROD-0245,2024-01-19 11:19:05,1,0.1,388.76,PayPal,Completed
ORD-000313,CUST-02934,PROD-0171,2024-01-19 14:41:53,5,0.0,553.85,Credit Card,Completed
ORD-000314,CUST-02282,PROD-0189,2024-01-19 15:21:10,1,0.05,707.23,Debit Card,Completed
ORD-000315,CUST-00073,PROD-0070,2024-01-19 15:21:46,1,0.0,141.31,Debit Card,Completed
ORD-000316,CUST-01381,PROD-0072,2024-01-19 17:52:47,3,0.05,981.03,PayPal,Completed
ORD-000317,CUST-00951,PROD-0065,2024-01-19 19:40:11,1,0.0,372.18,Debit Card,Completed
ORD-000318,CUST-01627,PROD-0151,2024-01-19 21:33:35,1,0.0,56.08,Debit Card,Completed
ORD-000319,CUST-00484,PROD-0104,2024-01-19 22:52:41,1,0.0,633.78,Debit Card,Cancelled
ORD-000320,CUST-01030,PROD-0229,2024-01-19 23:01:43,2,0.15,897.45,Debit Card,Completed
ORD-000321,CUST-00877,PROD-0060,2024-01-19 23:45:43,2,0.05,1013.31,Bank Transfer,Completed
ORD-000322,CUST-02006,PROD-0138,2024-01-20 02:09:05,3,0.3,917.55,Credit Card,Completed
ORD-000323,CUST-01832,PROD-0063,2024-01-20 03:28:54,1,0.15,533.2,Credit Card,Shipped
ORD-000324,CUST-00859,PROD-0130,2024-01-20 03:58:16,1,0.15,720.69,PayPal,Completed
ORD-000325,CUST-02021,PROD-0036,2024-01-20 04:02:08,1,0.05,473.93,Debit Card,Completed
ORD-000326,CUST-01858,PROD-0118,2024-01-20 04:49:36,3,0.0,212.4,Bank Transfer,Cancelled
ORD-000327,CUST-02185,PROD-0057,2024-01-20 06:59:23,2,0.15,843.62,Credit Card,Completed
ORD-000328,CUST-00779,PROD-0194,2024-01-20 08:24:26,4,0.0,550.6,Debit Card,Completed
ORD-000329,CUST-03476,PROD-0079,2024-01-20 09:12:08,5,0.05,3029.6,Credit Card,Completed
ORD-000330,CUST-00628,PROD-0020,2024-01-20 12:32:24,1,0.15,299.88,Debit Card,Completed
ORD-000331,CUST-02603,PROD-0042,2024-01-20 12:57:35,1,0.0,320.05,PayPal,Completed
ORD-000332,CUST-02791,PROD-0021,2024-01-20 14:20:35,2,0.0,935.32,Apple Pay,Completed
ORD-000333,CUST-02618,PROD-0222,2024-01-20 18:26:09,1,0.0,393.34,Apple Pay,Completed
ORD-000334,CUST-03278,PROD-0216,2024-01-20 18:47:19,1,0.3,415.16,Debit Card,Completed
ORD-000335,CUST-00410,PROD-0194,2024-01-20 22:29:46,3,0.3,289.06,Debit Card,Completed
ORD-000336,CUST-01060,PROD-0166,2024-01-21 01:55:13,1,0.1,561.87,Debit Card,Completed
ORD-000337,CUST-02278,PROD-0214,2024-01-21 03:28:00,2,0.15,966.72,Debit Card,Completed
ORD-000338,CUST-03299,PROD-0093,2024-01-21 04:28:12,2,0.0,889.48,Apple Pay,Completed
ORD-000339,CUST-02310,PROD-0078,2024-01-21 06:14:15,2,0.0,1460.8,Credit Card,Completed
ORD-000340,CUST-01155,PROD-0197,2024-01-21 06:22:53,1,0.0,524.72,Debit Card,Refunded
ORD-000341,CUST-01601,PROD-0024,2024-01-21 06:28:22,2,0.0,1267.88,Debit Card,Completed
ORD-000342,CUST-00892,PROD-0026,2024-01-21 09:09:23,1,0.0,202.9,PayPal,Completed
ORD-000343,CUST-00448,PROD-0130,2024-01-21 09:27:04,3,0.0,2543.61,PayPal,Completed
ORD-000344,CUST-02234,PROD-0174,2024-01-21 09:29:06,1,0.05,200.2,Credit Card,Completed
ORD-000345,CUST-01653,PROD-0109,2024-01-21 12:28:58,4,0.0,3533.36,Credit Card,Completed
ORD-000346,CUST-03258,PROD-0034,2024-01-21 14:42:23,1,0.0,512.9,Bank Transfer,Completed
ORD-000347,CUST-01298,PROD-0190,2024-01-21 15:32:59,5,0.15,4076.86,Credit Card,Refunded
ORD-000348,CUST-01687,PROD-0215,2024-01-21 16:01:53,3,0.0,2627.73,Credit Card,Cancelled
ORD-000349,CUST-00352,PROD-0169,2024-01-21 19:55:34,2,0.0,423.9,Credit Card,Completed
ORD-000350,CUST-01437,PROD-0099,2024-01-21 21:20:55,1,0.0,125.08,BNPL (Klarna),Refunded
ORD-000351,CUST-03223,PROD-0143,2024-01-21 23:12:03,1,0.1,46.22,Credit Card,Refunded
ORD-000352,CUST-02432,PROD-0055,2024-01-22 01:02:25,2,0.05,981.46,Debit Card,Completed
ORD-000353,CUST-03108,PROD-0003,2024-01-22 01:15:25,2,0.05,1495.11,PayPal,Completed
ORD-000354,CUST-02374,PROD-0076,2024-01-22 01:15:26,1,0.0,167.52,Debit Card,Completed
ORD-000355,CUST-00465,PROD-0166,2024-01-22 01:35:33,2,0.0,1248.6,Credit Card,Completed
ORD-000356,CUST-02514,PROD-0179,2024-01-22 03:47:21,2,0.0,265.04,Debit Card,Completed
ORD-000357,CUST-03167,PROD-0145,2024-01-22 03:57:32,1,0.0,388.32,Apple Pay,Completed
ORD-000358,CUST-01158,PROD-0230,2024-01-22 04:34:09,1,0.05,555.75,PayPal,Cancelled
ORD-000359,CUST-02210,PROD-0219,2024-01-22 04:52:11,1,0.15,506.09,Credit Card,Completed
ORD-000360,CUST-00556,PROD-0211,2024-01-22 05:20:26,1,0.0,990.22,Credit Card,Completed
ORD-000361,CUST-00300,PROD-0049,2024-01-22 09:00:25,1,0.1,164.37,Credit Card,Completed
ORD-000362,CUST-00356,PROD-0240,2024-01-22 09:17:38,3,0.0,2221.47,Credit Card,Completed
ORD-000363,CUST-01264,PROD-0149,2024-01-22 13:19:54,1,0.0,139.91,Debit Card,Completed
ORD-000364,CUST-00564,PROD-0232,2024-01-22 14:14:21,1,0.0,988.33,Credit Card,Completed
ORD-000365,CUST-00793,PROD-0088,2024-01-22 15:08:42,1,0.15,32.61,Apple Pay,Completed
ORD-000366,CUST-01023,PROD-0152,2024-01-22 15:53:18,10,0.0,1397.2,Debit Card,Completed
ORD-000367,CUST-02634,PROD-0211,2024-01-22 16:05:59,1,0.05,940.71,Debit Card,Completed
ORD-000368,CUST-02798,PROD-0223,2024-01-22 17:32:22,5,0.0,2808.15,Debit Card,Completed
ORD-000369,CUST-01191,PROD-0040,2024-01-22 17:39:48,1,0.0,360.56,Credit Card,Completed
ORD-000370,CUST-02188,PROD-0148,2024-01-22 18:27:42,1,0.0,768.06,PayPal,Completed
ORD-000371,CUST-03211,PROD-0207,2024-01-22 22:47:07,2,0.0,1243.46,Credit Card,Completed
ORD-000372,CUST-01905,PROD-0104,2024-01-22 23:54:11,1,0.1,570.4,PayPal,Completed
ORD-000373,CUST-02283,PROD-0163,2024-01-23 00:20:27,2,0.1,1004.6,Debit Card,Refunded
ORD-000374,CUST-02037,PROD-0176,2024-01-23 00:55:17,3,0.0,323.43,Credit Card,Completed
ORD-000375,CUST-01027,PROD-0227,2024-01-23 01:49:46,1,0.05,927.79,Credit Card,Completed
ORD-000376,CUST-00256,PROD-0161,2024-01-23 01:50:15,2,0.0,600.0,Credit Card,Completed
ORD-000377,CUST-02419,PROD-0104,2024-01-23 02:37:46,2,0.1,1140.8,PayPal,Completed
ORD-000378,CUST-02326,PROD-0184,2024-01-23 05:57:10,3,0.05,1512.67,Credit Card,Shipped
ORD-000379,CUST-02564,PROD-0041,2024-01-23 06:47:04,1,0.0,273.25,Apple Pay,Refunded
ORD-000380,CUST-02952,PROD-0182,2024-01-23 07:11:45,1,0.1,45.05,Debit Card,Completed
ORD-000381,CUST-01806,PROD-0044,2024-01-23 07:47:25,2,0.0,569.1,Credit Card,Completed
ORD-000382,CUST-01236,PROD-0210,2024-01-23 08:26:59,5,0.0,1984.85,Apple Pay,Refunded
ORD-000383,CUST-03288,PROD-0081,2024-01-23 14:16:12,1,0.1,330.8,Bank Transfer,Completed
ORD-000384,CUST-00270,PROD-0200,2024-01-23 14:50:05,1,0.0,29.7,Credit Card,Completed
ORD-000385,CUST-02524,PROD-0084,2024-01-23 15:10:03,1,0.0,156.04,Credit Card,Completed
ORD-000386,CUST-01552,PROD-0139,2024-01-23 18:34:56,2,0.0,1213.52,PayPal,Completed
ORD-000387,CUST-00928,PROD-0222,2024-01-23 19:46:39,1,0.1,354.01,BNPL (Klarna),Completed
ORD-000388,CUST-00064,PROD-0219,2024-01-23 20:16:24,1,0.0,595.4,Apple Pay,Shipped
ORD-000389,CUST-00460,PROD-0231,2024-01-23 21:36:48,2,0.0,1751.9,Credit Card,Completed
ORD-000390,CUST-01040,PROD-0142,2024-01-24 00:58:57,1,0.0,179.82,Debit Card,Completed
ORD-000391,CUST-02612,PROD-0170,2024-01-24 03:27:30,1,0.0,632.85,PayPal,Completed
ORD-000392,CUST-01043,PROD-0207,2024-01-24 03:37:04,1,0.1,559.56,Debit Card,Completed
ORD-000393,CUST-01349,PROD-0012,2024-01-24 03:50:43,1,0.0,122.14,Debit Card,Completed
ORD-000394,CUST-00908,PROD-0212,2024-01-24 04:44:46,1,0.1,29.81,Credit Card,Completed
ORD-000395,CUST-00093,PROD-0017,2024-01-24 04:56:46,1,0.05,490.31,PayPal,Completed
ORD-000396,CUST-00773,PROD-0232,2024-01-24 05:04:08,1,0.0,988.33,PayPal,Completed
ORD-000397,CUST-00810,PROD-0090,2024-01-24 07:02:17,2,0.0,591.94,Debit Card,Completed
ORD-000398,CUST-02042,PROD-0206,2024-01-24 07:45:46,1,0.1,202.52,Debit Card,Completed
ORD-000399,CUST-03089,PROD-0025,2024-01-24 08:53:44,2,0.05,1174.9,Credit Card,Completed
ORD-000400,CUST-01647,PROD-0026,2024-01-24 14:04:43,1,0.15,172.46,Debit Card,Completed
ORD-000401,CUST-00840,PROD-0175,2024-01-24 15:56:24,1,0.2,224.33,Credit Card,Completed
ORD-000402,CUST-00488,PROD-0153,2024-01-24 22:01:57,3,0.1,1448.9,Credit Card,Completed
ORD-000403,CUST-03166,PROD-0217,2024-01-24 23:08:47,1,0.3,494.44,PayPal,Completed
ORD-000404,CUST-03082,PROD-0060,2024-01-25 00:27:31,1,0.05,506.65,PayPal,Completed
ORD-000405,CUST-01748,PROD-0060,2024-01-25 02:20:19,3,0.0,1599.96,Debit Card,Completed
ORD-000406,CUST-00749,PROD-0027,2024-01-25 03:00:10,2,0.05,1470.7,Bank Transfer,Completed
ORD-000407,CUST-00528,PROD-0171,2024-01-25 04:28:35,2,0.0,221.54,Credit Card,Completed
ORD-000408,CUST-01168,PROD-0076,2024-01-25 05:19:36,2,0.0,335.04,Credit Card,Completed
ORD-000409,CUST-00554,PROD-0020,2024-01-25 05:20:18,1,0.0,352.8,Debit Card,Completed
ORD-000410,CUST-00515,PROD-0191,2024-01-25 06:49:06,5,0.0,4839.25,Debit Card,Completed
ORD-000411,CUST-00377,PROD-0208,2024-01-25 07:02:42,4,0.0,2204.16,Debit Card,Completed
ORD-000412,CUST-01709,PROD-0153,2024-01-25 12:04:14,1,0.0,536.63,PayPal,Completed
ORD-000413,CUST-00484,PROD-0155,2024-01-25 14:55:54,3,0.0,2401.53,Credit Card,Completed
ORD-000414,CUST-00452,PROD-0180,2024-01-25 15:50:54,1,0.0,476.82,Debit Card,Completed
ORD-000415,CUST-01560,PROD-0082,2024-01-25 16:14:41,2,0.1,1072.21,Debit Card,Completed
ORD-000416,CUST-02835,PROD-0010,2024-01-25 17:48:50,1,0.0,551.47,Credit Card,Completed
ORD-000417,CUST-01099,PROD-0243,2024-01-25 18:51:55,1,0.1,238.96,PayPal,Completed
ORD-000418,CUST-03112,PROD-0178,2024-01-25 21:57:23,1,0.15,229.48,Credit Card,Cancelled
ORD-000419,CUST-00302,PROD-0030,2024-01-25 22:04:19,1,0.1,318.2,Debit Card,Completed
ORD-000420,CUST-01576,PROD-0001,2024-01-25 22:38:21,1,0.0,213.61,Credit Card,Completed
ORD-000421,CUST-03134,PROD-0054,2024-01-26 00:55:44,1,0.1,404.71,Credit Card,Refunded
ORD-000422,CUST-01774,PROD-0004,2024-01-26 01:56:47,2,0.0,1049.92,Credit Card,Completed
ORD-000423,CUST-01527,PROD-0215,2024-01-26 02:43:21,3,0.05,2496.34,Debit Card,Cancelled
ORD-000424,CUST-00999,PROD-0135,2024-01-26 03:39:15,1,0.0,364.27,Apple Pay,Completed
ORD-000425,CUST-03317,PROD-0030,2024-01-26 04:01:37,3,0.05,1007.65,Debit Card,Completed
ORD-000426,CUST-02066,PROD-0090,2024-01-26 04:43:31,1,0.1,266.37,Bank Transfer,Completed
ORD-000427,CUST-00398,PROD-0065,2024-01-26 05:32:06,3,0.05,1060.71,Apple Pay,Completed
ORD-000428,CUST-01007,PROD-0124,2024-01-26 06:32:27,1,0.05,679.81,Credit Card,Completed
ORD-000429,CUST-02642,PROD-0029,2024-01-26 06:40:30,3,0.0,1239.99,Credit Card,Completed
ORD-000430,CUST-02237,PROD-0153,2024-01-26 06:52:02,2,0.05,1019.6,Credit Card,Completed
ORD-000431,CUST-01804,PROD-0040,2024-01-26 09:19:34,1,0.0,360.56,Credit Card,Refunded
ORD-000432,CUST-02152,PROD-0026,2024-01-26 10:37:03,1,0.0,202.9,Debit Card,Completed
ORD-000433,CUST-01947,PROD-0017,2024-01-26 10:53:47,5,0.0,2580.6,Credit Card,Completed
ORD-000434,CUST-03416,PROD-0159,2024-01-26 11:02:23,3,0.0,111.42,Debit Card,Completed
ORD-000435,CUST-01395,PROD-0189,2024-01-26 12:25:26,1,0.0,744.45,Debit Card,Completed
ORD-000436,CUST-00033,PROD-0008,2024-01-26 12:36:21,1,0.05,188.68,PayPal,Completed
ORD-000437,CUST-02797,PROD-0069,2024-01-26 18:26:34,2,0.05,458.11,Debit Card,Completed
ORD-000438,CUST-02422,PROD-0001,2024-01-26 20:01:21,10,0.0,2136.1,Apple Pay,Completed
ORD-000439,CUST-03250,PROD-0079,2024-01-26 20:14:46,1,0.0,637.81,Debit Card,Completed
ORD-000440,CUST-03084,PROD-0228,2024-01-26 21:40:07,4,0.05,560.16,Bank Transfer,Shipped
ORD-000441,CUST-02789,PROD-0071,2024-01-26 23:20:18,1,0.1,175.12,PayPal,Completed
ORD-000442,CUST-01845,PROD-0046,2024-01-27 03:01:00,5,0.0,756.4,Debit Card,Completed
ORD-000443,CUST-01805,PROD-0108,2024-01-27 04:02:43,2,0.05,103.07,Credit Card,Completed
ORD-000444,CUST-00890,PROD-0245,2024-01-27 04:35:29,1,0.15,367.16,Credit Card,Completed
ORD-000445,CUST-02504,PROD-0219,2024-01-27 05:36:18,1,0.0,595.4,Credit Card,Completed
ORD-000446,CUST-01894,PROD-0099,2024-01-27 06:08:27,2,0.0,250.16,Credit Card,Completed
ORD-000447,CUST-01667,PROD-0124,2024-01-27 06:20:17,2,0.15,1216.5,Credit Card,Completed
ORD-000448,CUST-00249,PROD-0219,2024-01-27 08:10:25,4,0.0,2381.6,PayPal,Shipped
ORD-000449,CUST-02496,PROD-0148,2024-01-27 08:23:07,2,0.05,1459.31,Credit Card,Completed
ORD-000450,CUST-03066,PROD-0210,2024-01-27 09:35:44,1,0.05,377.12,Credit Card,Completed
ORD-000451,CUST-00980,PROD-0168,2024-01-27 10:27:50,4,0.0,926.64,Credit Card,Completed
ORD-000452,CUST-03076,PROD-0002,2024-01-27 13:06:24,2,0.0,159.7,Debit Card,Completed
ORD-000453,CUST-01260,PROD-0222,2024-01-27 13:49:23,3,0.05,1121.02,Debit Card,Completed
ORD-000454,CUST-02221,PROD-0189,2024-01-27 14:05:22,3,0.1,2010.02,Apple Pay,Completed
ORD-000455,CUST-01346,PROD-0230,2024-01-27 14:19:45,4,0.0,2340.0,Debit Card,Completed
ORD-000456,CUST-02419,PROD-0222,2024-01-27 15:14:26,1,0.05,373.67,Credit Card,Completed
ORD-000457,CUST-01572,PROD-0071,2024-01-27 15:34:18,2,0.05,369.7,Credit Card,Completed
ORD-000458,CUST-02839,PROD-0103,2024-01-27 16:22:30,1,0.0,142.42,Credit Card,Completed
ORD-000459,CUST-02797,PROD-0077,2024-01-27 16:35:03,1,0.05,240.26,Credit Card,Completed
ORD-000460,CUST-00787,PROD-0097,2024-01-27 17:43:46,1,0.0,348.46,PayPal,Completed
ORD-000461,CUST-03368,PROD-0232,2024-01-27 19:44:55,3,0.0,2964.99,Credit Card,Completed
ORD-000462,CUST-00840,PROD-0030,2024-01-27 20:31:14,1,0.05,335.88,Credit Card,Completed
ORD-000463,CUST-02448,PROD-0030,2024-01-27 22:22:15,1,0.0,353.56,PayPal,Completed
ORD-000464,CUST-03130,PROD-0215,2024-01-28 00:22:36,1,0.0,875.91,Credit Card,Completed
ORD-000465,CUST-01899,PROD-0173,2024-01-28 01:49:22,1,0.1,900.85,BNPL (Klarna),Completed
ORD-000466,CUST-02596,PROD-0024,2024-01-28 02:13:53,2,0.05,1204.49,Apple Pay,Completed
ORD-000467,CUST-00408,PROD-0212,2024-01-28 03:01:24,1,0.05,31.46,PayPal,Completed
ORD-000468,CUST-02689,PROD-0220,2024-01-28 04:25:12,1,0.15,214.62,Credit Card,Completed
ORD-000469,CUST-00064,PROD-0184,2024-01-28 05:09:19,1,0.3,371.53,Credit Card,Shipped
ORD-000470,CUST-02622,PROD-0211,2024-01-28 05:49:18,1,0.05,940.71,Credit Card,Completed
ORD-000471,CUST-02468,PROD-0061,2024-01-28 09:59:41,1,0.0,407.46,Credit Card,Completed
ORD-000472,CUST-02194,PROD-0241,2024-01-28 10:27:45,3,0.1,1805.46,Credit Card,Completed
ORD-000473,CUST-03344,PROD-0141,2024-01-28 12:16:07,3,0.0,2813.79,Credit Card,Completed
ORD-000474,CUST-00017,PROD-0125,2024-01-28 16:59:07,1,0.05,598.61,PayPal,Completed
ORD-000475,CUST-02146,PROD-0080,2024-01-28 19:54:57,1,0.05,40.0,Credit Card,Completed
ORD-000476,CUST-02500,PROD-0184,2024-01-28 19:55:40,4,0.3,1486.13,PayPal,Completed
ORD-000477,CUST-03023,PROD-0015,2024-01-28 21:55:35,1,0.3,119.17,Debit Card,Completed
ORD-000478,CUST-00898,PROD-0011,2024-01-29 01:06:30,2,0.1,832.14,Bank Transfer,Completed
ORD-000479,CUST-01016,PROD-0140,2024-01-29 01:23:35,2,0.0,1007.12,PayPal,Completed
ORD-000480,CUST-01267,PROD-0086,2024-01-29 01:33:14,2,0.05,1350.94,Credit Card,Completed
ORD-000481,CUST-00479,PROD-0089,2024-01-29 01:46:19,5,0.0,661.15,Debit Card,Completed
ORD-000482,CUST-00201,PROD-0003,2024-01-29 01:48:26,1,0.1,708.21,PayPal,Completed
ORD-000483,CUST-01973,PROD-0024,2024-01-29 02:00:12,1,0.1,570.55,Apple Pay,Completed
ORD-000484,CUST-00179,PROD-0089,2024-01-29 02:37:31,2,0.1,238.01,Debit Card,Completed
ORD-000485,CUST-02556,PROD-0009,2024-01-29 03:57:27,5,0.0,3588.5,Credit Card,Completed
ORD-000486,CUST-00453,PROD-0220,2024-01-29 05:03:35,3,0.0,757.47,Credit Card,Completed
ORD-000487,CUST-02318,PROD-0046,2024-01-29 05:33:53,2,0.05,287.43,Debit Card,Completed
ORD-000488,CUST-03306,PROD-0094,2024-01-29 07:34:19,3,0.0,2709.78,Bank Transfer,Completed
ORD-000489,CUST-00486,PROD-0071,2024-01-29 18:32:18,1,0.0,194.58,Apple Pay,Completed
ORD-000490,CUST-02024,PROD-0188,2024-01-29 22:18:34,1,0.0,887.4,Credit Card,Completed
ORD-000491,CUST-00578,PROD-0139,2024-01-29 23:50:49,1,0.2,485.41,Apple Pay,Completed
ORD-000492,CUST-00338,PROD-0010,2024-01-30 01:48:15,1,0.1,496.32,Debit Card,Completed
ORD-000493,CUST-00861,PROD-0003,2024-01-30 01:53:34,2,0.05,1495.11,Debit Card,Shipped
ORD-000494,CUST-02805,PROD-0019,2024-01-30 06:43:19,3,0.0,2905.32,Credit Card,Completed
ORD-000495,CUST-02805,PROD-0130,2024-01-30 07:35:10,2,0.0,1695.74,PayPal,Completed
ORD-000496,CUST-02004,PROD-0145,2024-01-30 11:23:11,2,0.0,776.64,Debit Card,Completed
ORD-000497,CUST-01472,PROD-0221,2024-01-30 11:38:53,1,0.05,810.38,Credit Card,Completed
ORD-000498,CUST-02632,PROD-0130,2024-01-30 13:06:15,2,0.1,1526.17,PayPal,Completed
ORD-000499,CUST-02043,PROD-0181,2024-01-30 15:58:23,1,0.0,509.63,Credit Card,Completed
ORD-000500,CUST-03429,PROD-0144,2024-01-30 20:16:52,2,0.0,639.98,Debit Card,Completed
ORD-000501,CUST-03121,PROD-0113,2024-01-30 20:37:57,1,0.0,150.11,Credit Card,Completed
ORD-000502,CUST-01520,PROD-0138,2024-01-30 21:54:20,2,0.1,786.47,Credit Card,Completed
ORD-000503,CUST-02394,PROD-0196,2024-01-31 03:11:00,1,0.15,295.22,Credit Card,Completed
ORD-000504,CUST-00702,PROD-0043,2024-01-31 05:36:50,2,0.1,871.65,PayPal,Completed
ORD-000505,CUST-00293,PROD-0218,2024-01-31 06:15:10,1,0.05,117.9,Apple Pay,Shipped
ORD-000506,CUST-01174,PROD-0058,2024-01-31 07:13:27,1,0.0,140.25,Debit Card,Completed
ORD-000507,CUST-01606,PROD-0113,2024-01-31 08:41:46,1,0.1,135.1,Credit Card,Completed
ORD-000508,CUST-01569,PROD-0188,2024-01-31 09:15:40,2,0.0,1774.8,Credit Card,Cancelled
ORD-000509,CUST-02844,PROD-0122,2024-01-31 09:37:26,2,0.0,333.46,Debit Card,Completed
ORD-000510,CUST-01880,PROD-0152,2024-01-31 11:46:35,4,0.0,558.88,Debit Card,Completed
